#OTUID	SY01_1	SY01_2	SY01_3	SY02_1	SY02_2	SY02_3	SY03_1	SY03_2	SY03_3	SY04_1	SY04_2	SY04_3	SY05_1	SY05_2	SY05_3	SY06_1	SY06_2	SY06_3	SY07_1	SY07_2	SY07_3	SY08_1	SY08_2	SY08_3	SY09_1	SY09_2	SY09_3	SY10_1	SY10_2	SY10_3	SY11_1	SY11_2	SY11_3	SY12_2	SY12_3
OTU_7312	0	1	1	0	10	1	1	5	3	1	3	0	0	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_7097	0	4	1	0	2	1	0	0	1	0	0	3	0	0	0	0	1	7	1	0	0	4	0	3	2	10	23	13	8	5	0	2	0	0	0
OTU_4535	0	1	2	2	0	1	0	10	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	10	1	14
OTU_4744	0	0	1	0	4	0	0	6	1	0	2	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	3	0	1	6	0	3	1	0
OTU_2154	0	1	3	2	3	1	2	1	1	9	0	4	3	4	3	0	0	15	0	0	0	0	0	3	0	2	14	0	3	0	0	6	4	3	3
OTU_11435	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	8	1	0	1	0	1	0	0	0
OTU_2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	3	0	0	8	8	2	0	0	0	0	0	0	0	0	3	1	6
OTU_10567	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2	5	7	7	0	5	0	1	0	0	0
OTU_6900	0	2	0	0	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	1	10	3	0	0
OTU_11549	0	1	0	2	1	0	0	1	2	0	1	0	0	3	3	0	0	0	1	0	1	0	0	2	0	0	3	2	0	0	0	0	0	0	0
OTU_11997	0	1	1	0	0	0	0	0	4	0	0	4	0	0	0	0	0	4	0	0	0	0	1	1	0	2	0	0	1	1	0	2	0	3	1
OTU_12255	0	1	0	0	4	0	0	1	2	2	0	0	2	4	0	3	0	0	0	2	0	0	0	0	0	0	0	3	6	0	1	0	0	0	1
OTU_6742	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0
OTU_11174	0	11	4	0	3	4	2	2	0	0	1	3	0	0	0	1	2	0	0	0	0	1	2	3	0	0	0	0	1	0	4	6	1	7	3
OTU_4959	0	5	0	0	2	1	8	0	1	3	0	0	3	0	2	2	7	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	3	0
OTU_5882	0	0	6	0	0	0	0	0	38	1	0	32	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
OTU_9721	0	2	1	0	1	4	0	0	1	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	4	9	4	25	12	0	8	2
OTU_9566	0	3	2	0	3	0	0	5	0	0	5	0	2	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8516	0	0	2	0	1	4	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	4	0	0	0	0	0	0	0	0	0	5	6	2	1
OTU_3084	0	0	0	0	3	0	27	0	2	29	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	7	2
OTU_10426	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	1
OTU_781	0	3	10	1	1	11	0	0	33	0	2	28	0	7	2	2	0	31	0	0	0	0	0	12	3	2	0	1	0	1	1	0	0	0	1
OTU_8264	0	2	6	0	0	0	0	0	1	0	0	11	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	3	0
OTU_11253	0	1	2	7	0	4	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	5	2	4
OTU_3581	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9372	0	4	0	0	1	3	4	0	0	4	0	0	0	3	0	17	19	0	4	0	0	5	0	0	0	2	0	1	0	0	2	1	8	2	1
OTU_2925	0	1	0	0	1	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	15	16	30	19	25
OTU_1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	3	0	0	16	29	4	0	0	0	0	1	0	1	5	5	4	8
OTU_2634	0	0	5	0	1	9	4	0	1	3	2	0	0	0	0	2	6	4	1	0	0	5	5	2	0	0	3	4	3	4	1	3	3	2	2
OTU_4270	0	2	5	3	2	1	2	0	2	1	4	0	0	0	0	1	4	1	0	0	0	0	1	0	0	0	0	2	4	3	11	1	1	2	0
OTU_8086	0	4	1	2	0	1	0	0	2	0	0	9	0	2	0	0	0	4	0	0	0	2	7	5	0	0	0	1	0	2	1	3	4	1	2
OTU_4155	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	9	3	0	8	0	0	32	41	5	0	0	0	0	0	0	5	1	5	0	4
OTU_5701	0	1	2	0	2	1	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	2	0
OTU_6667	0	2	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU_1132	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	1	0	0	4	1	0	0	0	0	0	1	0	15	16	29	12	24
OTU_3381	0	0	1	0	1	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	18	6	0	4	3
OTU_6880	0	1	2	0	1	1	2	0	2	3	0	1	6	2	0	0	0	0	0	0	0	0	0	0	6	3	0	1	0	3	0	0	0	0	0
OTU_12015	0	1	4	0	0	2	0	1	1	0	0	3	1	2	1	0	0	9	2	4	1	0	0	0	0	1	2	1	1	4	0	0	0	3	0
OTU_8380	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	10	1	1	3
OTU_1899	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	16	5	0	13	0	0	33	36	11	0	0	0	0	0	0	2	3	2	0	6
OTU_7442	0	4	10	0	11	50	0	0	2	0	0	8	0	1	0	0	14	24	0	0	0	27	1	10	0	4	6	0	0	2	2	12	2	13	4
OTU_11171	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	1
OTU_8292	0	0	6	1	1	14	1	1	3	4	0	7	7	11	2	5	0	0	1	2	0	4	8	0	7	2	0	29	10	0	0	0	1	0	0
OTU_9516	0	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	5	3	2	5	0
OTU_9183	0	5	18	2	3	26	1	11	2	0	17	11	0	4	7	0	4	26	0	0	0	18	7	8	2	0	4	3	24	0	0	3	2	2	1
OTU_1745	0	1	4	0	0	4	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	33	14	12	25
OTU_6896	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	1	0	0	3	0	0	5	1	0	0	0	1
OTU_1402	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_795	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	4	0	3	1	2	0	0	0	0	3	2	2	23	88	9	0	0	0	0	0
OTU_7431	0	1	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	2	0	2	0	0
OTU_5974	0	1	0	1	1	2	14	0	0	7	0	0	0	0	0	3	6	0	0	0	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0
OTU_8942	0	0	7	0	1	6	0	4	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8178	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	2
OTU_11909	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	3	4	0	0	0	0	0	0	0	1	0	0	0	0
OTU_10465	0	0	2	0	0	2	1	0	0	4	0	0	1	0	0	6	12	0	6	0	0	0	0	0	6	0	3	0	1	0	0	2	1	3	3
OTU_8985	0	3	0	0	0	0	3	0	0	0	1	0	8	9	4	14	0	0	23	19	6	5	17	3	5	5	4	1	0	2	0	1	2	0	0
OTU_10203	0	0	0	0	0	0	0	4	0	0	6	3	1	0	0	0	5	0	1	0	0	0	3	0	1	0	1	0	0	0	0	2	4	0	1
OTU_11867	0	1	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	3	0	0	2	1
OTU_6462	0	1	5	2	0	1	0	1	0	2	2	3	0	1	0	2	1	0	4	0	0	0	0	1	3	1	0	10	0	0	0	0	0	0	0
OTU_2322	0	0	1	1	0	0	0	0	0	0	0	0	2	4	1	9	0	0	1	2	2	0	1	1	3	6	2	3	7	7	0	0	0	0	0
OTU_3827	0	2	4	1	1	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	19	13	36	20	14
OTU_7327	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	9	5	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_5840	0	1	0	0	7	5	0	4	1	1	2	0	0	0	0	0	9	0	0	0	0	2	1	3	0	0	0	0	0	0	1	0	3	9	1
OTU_2889	0	0	4	1	1	1	0	1	1	0	1	0	0	1	0	0	2	3	0	0	0	5	15	1	0	0	0	0	0	2	3	14	10	15	8
OTU_11570	0	2	0	0	0	0	0	0	5	0	0	0	25	20	36	6	1	3	6	5	28	2	12	19	5	6	6	39	1	0	0	2	0	0	0
OTU_7885	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	3	1
OTU_7623	0	1	1	1	0	0	0	0	1	5	0	3	13	11	8	4	6	2	10	4	11	4	3	2	0	9	3	4	10	0	0	0	1	0	0
OTU_8587	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	8	0	6
OTU_12110	0	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8811	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	2	2	2	2
OTU_10624	0	1	3	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	3	0
OTU_10222	0	2	0	0	1	0	4	21	5	6	29	4	13	2	1	8	5	5	5	1	0	0	0	4	1	2	2	0	0	1	2	0	0	2	6
OTU_4231	0	2	1	2	1	3	0	11	0	0	2	2	2	0	0	1	1	0	1	0	2	1	2	0	3	0	0	0	0	0	0	3	0	1	1
OTU_10750	0	2	0	0	0	0	1	5	1	0	6	1	4	0	0	3	4	0	0	0	0	0	0	1	0	0	5	0	1	0	1	0	0	1	0
OTU_8779	0	2	0	0	0	0	0	0	0	0	0	0	1	1	585	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6277	0	4	0	0	4	3	5	0	1	0	0	2	0	1	0	0	8	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_9018	0	1	2	0	0	3	0	9	4	1	8	3	1	0	3	4	0	0	5	15	6	2	1	1	1	1	0	0	0	0	0	0	0	0	0
OTU_2253	0	1	1	0	0	0	0	0	0	0	0	0	2	2	0	21	0	0	14	18	18	7	23	19	9	10	5	0	0	0	13	1	1	1	0
OTU_2836	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	3	5	0	3	0	0	14	11	0	3	0	0	0	0	0	0	1	3	1	0
OTU_3094	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7905	0	2	2	0	1	2	0	0	0	0	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	2	6	0
OTU_3787	0	1	3	0	3	5	2	0	2	5	0	1	6	3	0	0	0	5	0	0	0	0	0	0	0	1	6	0	0	0	0	3	2	1	1
OTU_9501	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	8	1
OTU_4298	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	6	0	10	0	0	19	17	2	0	0	0	0	0	0	2	1	1	5	7
OTU_8087	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	9	6	3
OTU_6682	0	1	0	0	2	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	5	2	0
OTU_10633	0	9	2	0	3	5	0	0	1	0	0	1	75	76	111	104	0	2	127	16	43	79	42	25	67	18	86	27	27	25	0	1	2	0	3
OTU_8220	0	0	0	0	0	0	0	0	0	0	0	0	7	9	6	3	1	0	11	11	10	11	6	16	32	15	2	7	41	8	0	0	1	3	1
OTU_8520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1
OTU_1583	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	17	13	0	10	0	0	26	39	8	0	0	0	0	0	0	2	9	8	9	7
OTU_8142	0	1	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	5	2	4	4	4	2	0	0	1	3	0
OTU_8941	0	1	0	1	3	0	7	7	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0
OTU_9205	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	2	0	3	8	0
OTU_9019	0	4	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	1	0	2	1	4	1
OTU_6737	0	2	5	1	0	2	0	0	1	0	0	0	4	0	0	5	1	1	4	2	0	7	7	4	7	0	1	10	1	4	0	2	8	4	9
OTU_3997	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	24	0	5	28	28	25	6	7	2	79	12	24	0	14	4	0	0	0	0	0
OTU_2352	0	3	4	0	1	0	40	0	0	26	0	2	1	0	0	1	21	0	2	0	0	3	0	2	0	0	0	0	0	0	1	4	2	3	2
OTU_4898	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	24	15	23	0	0	1	3	1
OTU_1909	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	15	0	1	5	6	30	8	5	1	11	29	41	1	0	0	0	0	0	0	0
OTU_12140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	4	1	0	0	0	0	0	0	1	0	0	0	0
OTU_7494	0	4	1	0	5	0	0	10	0	4	7	4	0	0	0	2	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	2	0	6
OTU_6767	0	7	5	0	0	4	5	12	0	0	5	0	2	0	0	3	2	3	0	0	0	8	15	0	1	0	0	0	0	3	0	0	0	0	4
OTU_2363	0	3	3	0	1	4	1	1	3	2	0	8	0	0	0	2	9	6	7	0	0	7	5	13	5	0	0	2	4	2	0	7	2	7	4
OTU_6547	0	4	5	2	6	5	4	0	7	3	0	2	1	0	0	4	1	7	3	0	0	3	5	1	4	1	0	0	0	0	4	0	5	0	1
OTU_2533	0	0	3	1	0	4	2	0	1	0	0	8	0	1	0	1	2	12	6	1	0	0	1	3	0	3	9	0	0	30	1	0	1	6	1
OTU_9670	0	1	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	7	2	0	0	1
OTU_9900	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	1	0	0	0	0	2	44	7	56	0	0	0	0	0
OTU_6179	0	3	0	1	3	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	5	7	4	1	0	0	1	0	0	0	0	4	2	2
OTU_11637	0	2	5	0	0	3	0	10	0	0	4	4	0	5	7	4	3	0	1	10	2	1	4	0	4	2	0	0	0	0	0	0	0	0	0
OTU_7735	0	1	22	0	0	21	0	0	5	0	0	5	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	6	0	0	0	3	1	3
OTU_11003	0	3	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9208	0	0	48	0	3	35	0	0	0	0	0	1	1	1	17	2	1	0	8	0	4	1	2	1	3	0	4	0	4	0	0	1	4	0	5
OTU_4081	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12381	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
OTU_7306	0	3	0	0	0	0	0	0	0	0	0	2	3	1	0	1	0	5	0	8	0	0	0	0	3	5	0	0	0	0	0	0	0	6	0
OTU_1814	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10544	0	0	1	0	10	1	2	1	17	2	22	2	3	10	44	8	1	1	17	0	1	3	25	3	1	14	11	0	0	1	1	14	6	1	3
OTU_10399	0	1	0	0	0	2	3	0	0	0	0	0	1	0	3	0	2	3	0	0	0	6	107	7	1	0	1	2	0	2	0	0	0	0	0
OTU_5740	0	2	6	2	1	4	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3619	0	2	3	2	2	3	1	0	7	1	0	11	0	0	1	0	0	8	0	0	0	19	12	23	4	0	2	8	6	6	2	9	10	13	9
OTU_6864	0	2	1	0	0	0	1	6	0	0	3	0	0	0	0	0	0	0	2	0	0	1	4	0	1	0	0	0	0	0	0	0	4	5	2
OTU_7890	0	3	7	0	1	3	1	0	1	3	0	2	0	2	0	0	0	9	2	0	0	0	3	9	8	3	0	0	0	0	0	0	0	3	3
OTU_8692	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	4	2
OTU_8169	0	2	1	0	0	0	0	0	0	0	0	1	0	4	0	7	0	10	0	2	2	2	0	0	3	9	7	4	2	5	0	0	1	0	2
OTU_6417	0	2	2	3	0	6	0	2	2	0	0	5	0	1	0	11	17	4	0	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	6
OTU_7586	0	3	2	0	0	3	0	0	4	0	0	7	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	3	0
OTU_9687	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	2	2	1	6
OTU_6134	0	1	4	0	0	3	0	0	5	0	0	3	0	0	1	0	0	10	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_7482	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	7	0	1	1	0	0	1	4	1	0	0	0	0	3	0	0	0	1	0	2
OTU_3382	0	0	0	3	0	0	2	0	1	5	0	0	1	24	0	1	0	8	0	1	0	1	2	2	1	1	0	22	0	0	1	0	0	0	0
OTU_1592	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	4	0	1	0	0	0	10	9	6	16	80	12	0	0	0	0	0
OTU_7491	0	4	3	2	1	1	7	3	0	2	4	3	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_4906	0	0	7	0	1	1	1	0	9	0	0	3	0	9	0	0	2	13	0	0	1	3	0	6	1	4	7	1	0	10	0	0	5	6	0
OTU_12322	0	1	1	0	0	0	3	0	0	1	0	0	1	0	0	1	9	0	4	0	0	0	1	0	0	0	0	0	0	0	5	0	0	1	0
OTU_324	0	1	0	2	0	0	0	2	0	1	0	2	19	22	1	11	0	0	9	175	35	1	11	12	9	9	7	2	0	0	0	0	0	2	0
OTU_12289	0	1	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0
OTU_12169	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0
OTU_12048	0	2	1	0	1	0	1	0	2	2	0	3	0	0	0	2	7	0	0	0	0	1	5	1	0	0	0	0	0	0	3	1	1	0	0
OTU_1857	0	0	3	1	1	1	2	0	6	1	0	6	2	1	0	9	2	20	0	0	1	1	1	7	0	0	12	0	0	21	0	0	0	5	2
OTU_8536	0	0	0	0	0	0	0	0	0	0	0	0	29	6	106	3	0	0	7	9	27	3	0	5	0	0	0	2	0	0	0	5	0	3	0
OTU_8649	0	0	12	3	0	6	4	1	6	3	1	1	0	0	0	4	1	3	0	0	0	5	5	0	0	2	0	0	0	0	0	0	2	0	4
OTU_5752	0	0	3	2	1	1	7	0	0	4	0	3	0	0	0	9	3	0	0	0	0	4	5	0	0	0	0	0	0	0	2	2	1	2	0
OTU_6771	0	3	1	1	1	0	0	1	0	0	0	0	0	6	0	8	0	0	4	0	0	2	0	0	0	0	0	1	1	4	3	6	11	6	6
OTU_10908	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	2	4	2
OTU_6046	0	4	0	0	4	1	1	0	0	3	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	4	0
OTU_368	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_4302	0	3	1	0	0	0	0	12	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0
OTU_8221	0	0	0	3	0	2	3	0	0	3	0	0	0	0	0	0	3	0	0	0	0	5	1	0	0	0	0	0	0	0	8	0	0	0	2
OTU_3743	0	3	6	0	0	5	0	0	7	0	0	10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11874	0	0	0	0	0	1	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10210	0	2	1	4	3	0	1	10	0	1	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_9661	0	4	0	0	8	0	0	2	0	1	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	7	0	2	0	0
OTU_9866	0	0	0	0	1	0	0	0	4	0	0	2	0	0	0	0	3	3	0	2	0	0	0	0	0	0	0	1	2	2	12	2	0	1	0
OTU_7268	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_4288	0	2	0	0	39	0	0	0	28	0	0	7	46	4	18	8	0	0	9	0	1	1	7	0	0	8	0	13	0	0	0	0	1	9	2
OTU_11081	0	1	0	1	0	0	8	0	2	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11322	0	6	13	0	2	26	0	0	48	0	0	25	7	1	6	0	0	4	0	0	0	1	2	0	4	1	1	0	1	0	0	0	0	0	0
OTU_9651	0	0	0	0	0	1	0	0	2	2	0	0	37	72	31	37	2	0	22	1	17	5	16	3	18	46	2	3	21	4	0	0	0	6	0
OTU_5659	0	3	30	0	1	55	0	0	14	0	0	38	0	0	0	0	0	0	0	0	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0
OTU_10527	0	1	2	0	1	0	2	0	0	1	0	0	0	0	0	6	5	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3
OTU_12250	0	5	0	0	6	1	3	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	1	4	0	0	3	0	0	0	0	0	0	0	1
OTU_9833	0	1	0	0	0	0	4	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10201	0	0	0	0	1	0	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0
OTU_8318	0	0	1	0	1	1	0	2	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	1	0	1	1	2	0
OTU_3422	0	3	17	0	4	46	0	0	3	0	0	3	0	0	0	0	21	22	0	0	0	26	0	1	0	12	13	0	1	4	4	4	3	20	5
OTU_1465	0	1	5	1	1	3	0	24	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	17	13	29
OTU_112	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_11441	0	2	0	1	0	8	0	3	8	0	0	0	5	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	3	0	0	0	2
OTU_6781	0	1	0	0	0	0	0	0	0	1	0	0	30	1	28	4	0	3	0	0	1	0	0	2	0	0	2	0	0	0	0	0	3	0	0
OTU_5762	0	0	0	0	1	0	0	0	2	0	1	0	1	1	0	4	0	3	2	21	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0
OTU_7681	0	0	0	0	0	0	1	1	1	1	0	0	2	7	0	2	0	1	5	30	1	0	0	0	1	1	1	0	0	2	5	1	0	5	0
OTU_3131	0	1	3	1	3	2	1	0	9	2	0	6	0	4	0	7	1	13	2	0	1	2	0	11	1	1	22	0	0	3	4	0	7	4	8
OTU_6198	0	3	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	3	0	0	1	0	0	1
OTU_10963	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	2	1	0	0	0	0	0
OTU_9182	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1
OTU_10427	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	1
OTU_1237	0	2	16	0	4	14	2	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	74	34	74	38	48
OTU_7540	0	4	0	0	2	0	3	2	0	3	5	1	0	0	0	1	3	0	2	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_9191	0	0	10	0	0	11	0	0	5	0	0	10	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
