,Sample,Abundance,aa,Group
2835,WT6,0.0143384593325447,others,WT
2836,WT1,0.0142606308546574,others,WT
2837,WT5,0.0142282929605521,others,WT
2838,WT5,0.0142282929605521,others,WT
2839,WT3,0.014126997147258,others,WT
2840,WT3,0.014126997147258,others,WT
2841,WT3,0.014126997147258,others,WT
2842,WT3,0.014126997147258,others,WT
2843,WT5,0.0137836588055348,others,WT
2844,WT5,0.0137836588055348,others,WT
2845,WT5,0.0137836588055348,others,WT
2846,WT3,0.0136712875618626,others,WT
2847,WT3,0.0136712875618626,others,WT
2848,WT3,0.0136712875618626,others,WT
2849,WT4,0.0135435289018907,others,WT
2850,WT4,0.0135435289018907,others,WT
2851,WT2,0.0134594176848065,others,WT
2852,WT2,0.0134594176848065,others,WT
2853,WT2,0.0134594176848065,others,WT
2854,WT6,0.0134423056242607,others,WT
2855,WT6,0.0134423056242607,others,WT
2856,WT1,0.0133693414262413,others,WT
2857,WT1,0.0133693414262413,others,WT
2858,WT1,0.0133693414262413,others,WT
2859,WT5,0.0133390246505176,others,WT
2860,WT3,0.0132155779764672,others,WT
2861,WT3,0.0132155779764672,others,WT
2862,WT3,0.0132155779764672,others,WT
2863,WT3,0.0132155779764672,others,WT
2864,WT4,0.0130920779384943,others,WT
2865,WT4,0.0130920779384943,others,WT
2866,WT4,0.0130920779384943,others,WT
2867,WT4,0.0130920779384943,others,WT
2868,WT2,0.0130252429207805,others,WT
2869,WT1,0.0129236967120333,others,WT
2870,WT5,0.0128943904955003,others,WT
2871,WT5,0.0128943904955003,others,WT
2872,WT3,0.0127598683910717,others,WT
2873,WT4,0.012640626975098,others,WT
2874,WT2,0.0125910681567545,others,WT
2875,WT6,0.0125461519159766,others,WT
2876,WT6,0.0125461519159766,others,WT
2877,WT1,0.0124780519978253,others,WT
2878,WT3,0.0123041588056763,others,WT
2879,WT3,0.0123041588056763,others,WT
2880,WT2,0.0121568933927284,others,WT
2881,WT2,0.0121568933927284,others,WT
2882,WT6,0.0120980750618346,others,WT
2883,WT1,0.0120324072836172,others,WT
2884,WT5,0.0120051221854658,others,WT
2885,WT3,0.0118484492202809,others,WT
2886,WT4,0.0117377250483053,others,WT
2887,WT4,0.0117377250483053,others,WT
2888,WT1,0.0115867625694092,others,WT
2889,WT5,0.0115604880304485,others,WT
2890,WT2,0.0112885438646764,others,WT
2891,WT2,0.0112885438646764,others,WT
2892,WT1,0.0111411178552011,others,WT
2893,WT1,0.0111411178552011,others,WT
2894,WT1,0.0111411178552011,others,WT
2895,WT5,0.0111158538754313,others,WT
2896,WT3,0.0109370300494901,others,WT
2897,WT3,0.0109370300494901,others,WT
2898,WT2,0.0108543691006504,others,WT
2899,WT4,0.0108348231215125,others,WT
2900,WT6,0.0107538444994085,others,WT
2901,WT1,0.0106954731409931,others,WT
2902,WT5,0.010671219720414,others,WT
2903,WT5,0.010671219720414,others,WT
2904,WT4,0.0103833721581162,others,WT
2905,WT6,0.0103057676452665,others,WT
2906,WT6,0.0103057676452665,others,WT
2907,WT6,0.0103057676452665,others,WT
2908,WT5,0.0102265855653968,others,WT
2909,WT5,0.0102265855653968,others,WT
2910,WT5,0.0102265855653968,others,WT
2911,WT3,0.0100256108786992,others,WT
2912,WT3,0.0100256108786992,others,WT
2913,WT2,0.00998601957259836,others,WT
2914,WT2,0.00998601957259836,others,WT
2915,WT2,0.00998601957259836,others,WT
2916,WT4,0.00993192119471983,others,WT
2917,WT4,0.00993192119471983,others,WT
2918,WT6,0.00985769079112449,others,WT
2919,WT6,0.00985769079112449,others,WT
2920,WT6,0.00985769079112449,others,WT
2921,WT6,0.00985769079112449,others,WT
2922,WT1,0.00980418371257698,others,WT
2923,WT5,0.00978195141037954,others,WT
2924,WT5,0.00978195141037954,others,WT
2925,WT5,0.00978195141037954,others,WT
2926,WT3,0.0095699012933038,others,WT
2927,WT2,0.00955184480857235,others,WT
2928,WT4,0.00948047023132347,others,WT
2929,WT6,0.00940961393698247,others,WT
2930,WT6,0.00940961393698247,others,WT
2931,WT6,0.00940961393698247,others,WT
2932,WT1,0.00935853899836894,others,WT
2933,WT1,0.00935853899836894,others,WT
2934,WT5,0.00933731725536229,others,WT
2935,WT5,0.00933731725536229,others,WT
2936,WT2,0.00911767004454633,others,WT
2937,WT3,0.00911419170790839,others,WT
2938,WT4,0.00902901926792712,others,WT
2939,WT4,0.00902901926792712,others,WT
2940,WT4,0.00902901926792712,others,WT
2941,WT1,0.0089128942841609,others,WT
2942,WT1,0.0089128942841609,others,WT
2943,WT1,0.0089128942841609,others,WT
2944,WT5,0.00889268310034503,others,WT
2945,WT5,0.00889268310034503,others,WT
2946,WT2,0.00868349528052031,others,WT
2947,WT2,0.00868349528052031,others,WT
2948,WT3,0.00865848212251297,others,WT
2949,WT3,0.00865848212251297,others,WT
2950,WT3,0.00865848212251297,others,WT
2951,WT4,0.00857756830453076,others,WT
2952,WT4,0.00857756830453076,others,WT
2953,WT4,0.00857756830453076,others,WT
2954,WT6,0.00851346022869843,others,WT
2955,WT2,0.0082493205164943,others,WT
2956,WT2,0.0082493205164943,others,WT
2957,WT4,0.00812611734113441,others,WT
2958,WT4,0.00812611734113441,others,WT
2959,WT6,0.0080653833745564,others,WT
2960,WT6,0.0080653833745564,others,WT
2961,WT6,0.0080653833745564,others,WT
2962,WT6,0.0080653833745564,others,WT
2963,WT6,0.0080653833745564,others,WT
2964,WT1,0.00802160485574481,others,WT
2965,WT1,0.00802160485574481,others,WT
2966,WT1,0.00802160485574481,others,WT
2967,WT5,0.00800341479031053,others,WT
2968,WT2,0.00781514575246828,others,WT
2969,WT2,0.00781514575246828,others,WT
2970,WT2,0.00781514575246828,others,WT
2971,WT6,0.00761730652041438,others,WT
2972,WT6,0.00761730652041438,others,WT
2973,WT1,0.00757596014153676,others,WT
2974,WT1,0.00757596014153676,others,WT
2975,WT1,0.00757596014153676,others,WT
2976,WT5,0.00755878063529328,others,WT
2977,WT5,0.00755878063529328,others,WT
2978,WT2,0.00738097098844227,others,WT
2979,WT2,0.00738097098844227,others,WT
2980,WT2,0.00738097098844227,others,WT
2981,WT3,0.00729135336632671,others,WT
2982,WT3,0.00729135336632671,others,WT
2983,WT3,0.00729135336632671,others,WT
2984,WT3,0.00729135336632671,others,WT
2985,WT4,0.00722321541434169,others,WT
2986,WT4,0.00722321541434169,others,WT
2987,WT4,0.00722321541434169,others,WT
2988,WT4,0.00722321541434169,others,WT
2989,WT6,0.00716922966627236,others,WT
2990,WT6,0.00716922966627236,others,WT
2991,WT1,0.00713031542732872,others,WT
2992,WT5,0.00711414648027603,others,WT
2993,WT5,0.00711414648027603,others,WT
2994,WT3,0.00683564378093129,others,WT
2995,WT3,0.00683564378093129,others,WT
2996,WT4,0.00677176445094534,others,WT
2997,WT4,0.00677176445094534,others,WT
2998,WT6,0.00672115281213034,others,WT
2999,WT6,0.00672115281213034,others,WT
3000,WT5,0.00666951232525878,others,WT
3001,WT5,0.00666951232525878,others,WT
3002,WT2,0.00651262146039024,others,WT
3003,WT2,0.00651262146039024,others,WT
3004,WT3,0.00637993419553587,others,WT
3005,WT3,0.00637993419553587,others,WT
3006,WT4,0.00632031348754898,others,WT
3007,WT4,0.00632031348754898,others,WT
3008,WT6,0.00627307595798831,others,WT
3009,WT6,0.00627307595798831,others,WT
3010,WT5,0.00622487817024153,others,WT
3011,WT5,0.00622487817024152,others,WT
3012,WT2,0.00607844669636422,others,WT
3013,WT2,0.00607844669636422,others,WT
3014,WT2,0.00607844669636422,others,WT
3015,WT2,0.00607844669636422,others,WT
3016,WT3,0.00592422461014045,others,WT
3017,WT4,0.00586886252415263,others,WT
3018,WT4,0.00586886252415263,others,WT
3019,WT6,0.00582499910384629,others,WT
3020,WT1,0.00579338128470458,others,WT
3021,WT1,0.00579338128470458,others,WT
3022,WT1,0.00579338128470458,others,WT
3023,WT5,0.00578024401522427,others,WT
3024,WT5,0.00578024401522427,others,WT
3025,WT2,0.00564427193233821,others,WT
3026,WT2,0.00564427193233821,others,WT
3027,WT3,0.00546851502474503,others,WT
3028,WT4,0.00541741156075627,others,WT
3029,WT4,0.00541741156075627,others,WT
3030,WT4,0.00541741156075627,others,WT
3031,WT4,0.00541741156075627,others,WT
3032,WT6,0.00537692224970427,others,WT
3033,WT6,0.00537692224970427,others,WT
3034,WT1,0.00534773657049654,others,WT
3035,WT1,0.00534773657049654,others,WT
3036,WT1,0.00534773657049654,others,WT
3037,WT5,0.00533560986020702,others,WT
3038,WT5,0.00533560986020702,others,WT
3039,WT5,0.00533560986020702,others,WT
3040,WT2,0.00521009716831219,others,WT
3041,WT2,0.00521009716831219,others,WT
3042,WT2,0.00521009716831219,others,WT
3043,WT3,0.00501280543934961,others,WT
3044,WT6,0.00492884539556225,others,WT
3045,WT6,0.00492884539556225,others,WT
3046,WT6,0.00492884539556225,others,WT
3047,WT6,0.00492884539556225,others,WT
3048,WT1,0.00490209185628849,others,WT
3049,WT1,0.00490209185628849,others,WT
3050,WT1,0.00490209185628849,others,WT
3051,WT1,0.00490209185628849,others,WT
3052,WT5,0.00489097570518977,others,WT
3053,WT5,0.00489097570518977,others,WT
3054,WT2,0.00477592240428617,others,WT
3055,WT3,0.00455709585395419,others,WT
3056,WT3,0.00455709585395419,others,WT
3057,WT4,0.00451450963396356,others,WT
3058,WT4,0.00451450963396356,others,WT
3059,WT6,0.00448076854142022,others,WT
3060,WT6,0.00448076854142022,others,WT
3061,WT6,0.00448076854142022,others,WT
3062,WT6,0.00448076854142022,others,WT
3063,WT5,0.00444634155017252,others,WT
3064,WT5,0.00444634155017252,others,WT
3065,WT5,0.00444634155017252,others,WT
3066,WT5,0.00444634155017252,others,WT
3067,WT5,0.00444634155017252,others,WT
3068,WT2,0.00434174764026016,others,WT
3069,WT2,0.00434174764026016,others,WT
3070,WT2,0.00434174764026016,others,WT
3071,WT2,0.00434174764026016,others,WT
3072,WT2,0.00434174764026016,others,WT
3073,WT3,0.00410138626855877,others,WT
3074,WT3,0.00410138626855877,others,WT
3075,WT4,0.0040630586705672,others,WT
3076,WT4,0.0040630586705672,others,WT
3077,WT4,0.0040630586705672,others,WT
3078,WT4,0.0040630586705672,others,WT
3079,WT4,0.0040630586705672,others,WT
3080,WT6,0.0040326916872782,others,WT
3081,WT6,0.0040326916872782,others,WT
3082,WT6,0.0040326916872782,others,WT
3083,WT1,0.0040108024278724,others,WT
3084,WT1,0.0040108024278724,others,WT
3085,WT1,0.0040108024278724,others,WT
3086,WT1,0.0040108024278724,others,WT
3087,WT5,0.00400170739515527,others,WT
3088,WT5,0.00400170739515527,others,WT
3089,WT5,0.00400170739515527,others,WT
3090,WT2,0.00390757287623414,others,WT
3091,WT3,0.00364567668316335,others,WT
3092,WT3,0.00364567668316335,others,WT
3093,WT4,0.00361160770717085,others,WT
3094,WT4,0.00361160770717085,others,WT
3095,WT6,0.00358461483313618,others,WT
3096,WT6,0.00358461483313618,others,WT
3097,WT1,0.00356515771366436,others,WT
3098,WT1,0.00356515771366436,others,WT
3099,WT1,0.00356515771366436,others,WT
3100,WT1,0.00356515771366436,others,WT
3101,WT5,0.00355707324013801,others,WT
3102,WT5,0.00355707324013801,others,WT
3103,WT5,0.00355707324013801,others,WT
3104,WT2,0.00347339811220813,others,WT
3105,WT2,0.00347339811220813,others,WT
3106,WT2,0.00347339811220813,others,WT
3107,WT2,0.00347339811220813,others,WT
3108,WT2,0.00347339811220813,others,WT
3109,WT2,0.00347339811220813,others,WT
3110,WT3,0.00318996709776793,others,WT
3111,WT3,0.00318996709776793,others,WT
3112,WT3,0.00318996709776793,others,WT
3113,WT3,0.00318996709776793,others,WT
3114,WT3,0.00318996709776793,others,WT
3115,WT4,0.00316015674377449,others,WT
3116,WT4,0.00316015674377449,others,WT
3117,WT4,0.00316015674377449,others,WT
3118,WT4,0.00316015674377449,others,WT
3119,WT4,0.00316015674377449,others,WT
3120,WT6,0.00313653797899416,others,WT
3121,WT6,0.00313653797899416,others,WT
3122,WT6,0.00313653797899416,others,WT
3123,WT6,0.00313653797899416,others,WT
3124,WT1,0.00311951299945631,others,WT
3125,WT1,0.00311951299945631,others,WT
3126,WT1,0.00311951299945631,others,WT
3127,WT5,0.00311243908512076,others,WT
3128,WT5,0.00311243908512076,others,WT
3129,WT2,0.00303922334818211,others,WT
3130,WT2,0.00303922334818211,others,WT
3131,WT2,0.00303922334818211,others,WT
3132,WT2,0.00303922334818211,others,WT
3133,WT2,0.00303922334818211,others,WT
3134,WT3,0.00273425751237251,others,WT
3135,WT3,0.00273425751237251,others,WT
3136,WT3,0.00273425751237251,others,WT
3137,WT3,0.00273425751237251,others,WT
3138,WT3,0.00273425751237251,others,WT
3139,WT4,0.00270870578037814,others,WT
3140,WT4,0.00270870578037814,others,WT
3141,WT4,0.00270870578037814,others,WT
3142,WT4,0.00270870578037814,others,WT
3143,WT4,0.00270870578037814,others,WT
3144,WT4,0.00270870578037813,others,WT
3145,WT6,0.00268846112485213,others,WT
3146,WT6,0.00268846112485213,others,WT
3147,WT6,0.00268846112485213,others,WT
3148,WT6,0.00268846112485213,others,WT
3149,WT6,0.00268846112485213,others,WT
3150,WT6,0.00268846112485213,others,WT
3151,WT1,0.00267386828524827,others,WT
3152,WT1,0.00267386828524827,others,WT
3153,WT1,0.00267386828524827,others,WT
3154,WT1,0.00267386828524827,others,WT
3155,WT5,0.00266780493010351,others,WT
3156,WT5,0.00266780493010351,others,WT
3157,WT2,0.00260504858415609,others,WT
3158,WT2,0.00260504858415609,others,WT
3159,WT2,0.00260504858415609,others,WT
3160,WT2,0.00260504858415609,others,WT
3161,WT2,0.00260504858415609,others,WT
3162,WT3,0.0022785479269771,others,WT
3163,WT3,0.0022785479269771,others,WT
3164,WT3,0.0022785479269771,others,WT
3165,WT3,0.0022785479269771,others,WT
3166,WT3,0.0022785479269771,others,WT
3167,WT3,0.0022785479269771,others,WT
3168,WT3,0.0022785479269771,others,WT
3169,WT3,0.0022785479269771,others,WT
3170,WT3,0.0022785479269771,others,WT
3171,WT3,0.0022785479269771,others,WT
3172,WT3,0.0022785479269771,others,WT
3173,WT4,0.00225725481698178,others,WT
3174,WT4,0.00225725481698178,others,WT
3175,WT4,0.00225725481698178,others,WT
3176,WT4,0.00225725481698178,others,WT
3177,WT4,0.00225725481698178,others,WT
3178,WT4,0.00225725481698178,others,WT
3179,WT4,0.00225725481698178,others,WT
3180,WT4,0.00225725481698178,others,WT
3181,WT4,0.00225725481698178,others,WT
3182,WT6,0.00224038427071011,others,WT
3183,WT6,0.00224038427071011,others,WT
3184,WT6,0.00224038427071011,others,WT
3185,WT6,0.00224038427071011,others,WT
3186,WT6,0.00224038427071011,others,WT
3187,WT1,0.00222822357104022,others,WT
3188,WT1,0.00222822357104022,others,WT
3189,WT1,0.00222822357104022,others,WT
3190,WT1,0.00222822357104022,others,WT
3191,WT1,0.00222822357104022,others,WT
3192,WT1,0.00222822357104022,others,WT
3193,WT5,0.00222317077508626,others,WT
3194,WT5,0.00222317077508626,others,WT
3195,WT5,0.00222317077508626,others,WT
3196,WT5,0.00222317077508626,others,WT
3197,WT5,0.00222317077508626,others,WT
3198,WT5,0.00222317077508626,others,WT
3199,WT5,0.00222317077508626,others,WT
3200,WT5,0.00222317077508626,others,WT
3201,WT5,0.00222317077508626,others,WT
3202,WT2,0.00217087382013008,others,WT
3203,WT2,0.00217087382013008,others,WT
3204,WT2,0.00217087382013008,others,WT
3205,WT2,0.00217087382013008,others,WT
3206,WT3,0.00182283834158168,others,WT
3207,WT3,0.00182283834158168,others,WT
3208,WT3,0.00182283834158168,others,WT
3209,WT3,0.00182283834158168,others,WT
3210,WT3,0.00182283834158168,others,WT
3211,WT3,0.00182283834158168,others,WT
3212,WT3,0.00182283834158168,others,WT
3213,WT3,0.00182283834158168,others,WT
3214,WT4,0.00180580385358542,others,WT
3215,WT4,0.00180580385358542,others,WT
3216,WT4,0.00180580385358542,others,WT
3217,WT4,0.00180580385358542,others,WT
3218,WT4,0.00180580385358542,others,WT
3219,WT4,0.00180580385358542,others,WT
3220,WT6,0.00179230741656809,others,WT
3221,WT6,0.00179230741656809,others,WT
3222,WT6,0.00179230741656809,others,WT
3223,WT6,0.00179230741656809,others,WT
3224,WT6,0.00179230741656809,others,WT
3225,WT6,0.00179230741656809,others,WT
3226,WT6,0.00179230741656809,others,WT
3227,WT1,0.00178257885683218,others,WT
3228,WT1,0.00178257885683218,others,WT
3229,WT1,0.00178257885683218,others,WT
3230,WT1,0.00178257885683218,others,WT
3231,WT1,0.00178257885683218,others,WT
3232,WT1,0.00178257885683218,others,WT
3233,WT1,0.00178257885683218,others,WT
3234,WT1,0.00178257885683218,others,WT
3235,WT1,0.00178257885683218,others,WT
3236,WT1,0.00178257885683218,others,WT
3237,WT1,0.00178257885683218,others,WT
3238,WT1,0.00178257885683218,others,WT
3239,WT5,0.00177853662006901,others,WT
3240,WT5,0.00177853662006901,others,WT
3241,WT5,0.00177853662006901,others,WT
3242,WT5,0.00177853662006901,others,WT
3243,WT5,0.00177853662006901,others,WT
3244,WT5,0.00177853662006901,others,WT
3245,WT5,0.00177853662006901,others,WT
3246,WT5,0.00177853662006901,others,WT
3247,WT5,0.00177853662006901,others,WT
3248,WT5,0.00177853662006901,others,WT
3249,WT5,0.00177853662006901,others,WT
3250,WT2,0.00173669905610406,others,WT
3251,WT2,0.00173669905610406,others,WT
3252,WT2,0.00173669905610406,others,WT
3253,WT2,0.00173669905610406,others,WT
3254,WT2,0.00173669905610406,others,WT
3255,WT2,0.00173669905610406,others,WT
3256,WT3,0.00136712875618626,others,WT
3257,WT3,0.00136712875618626,others,WT
3258,WT3,0.00136712875618626,others,WT
3259,WT3,0.00136712875618626,others,WT
3260,WT3,0.00136712875618626,others,WT
3261,WT4,0.00135435289018907,others,WT
3262,WT4,0.00135435289018907,others,WT
3263,WT4,0.00135435289018907,others,WT
3264,WT4,0.00135435289018907,others,WT
3265,WT4,0.00135435289018907,others,WT
3266,WT4,0.00135435289018907,others,WT
3267,WT4,0.00135435289018907,others,WT
3268,WT4,0.00135435289018907,others,WT
3269,WT4,0.00135435289018907,others,WT
3270,WT4,0.00135435289018907,others,WT
3271,WT4,0.00135435289018907,others,WT
3272,WT4,0.00135435289018907,others,WT
3273,WT4,0.00135435289018907,others,WT
3274,WT6,0.00134423056242607,others,WT
3275,WT6,0.00134423056242607,others,WT
3276,WT6,0.00134423056242607,others,WT
3277,WT6,0.00134423056242607,others,WT
3278,WT6,0.00134423056242607,others,WT
3279,WT6,0.00134423056242607,others,WT
3280,WT6,0.00134423056242607,others,WT
3281,WT6,0.00134423056242607,others,WT
3282,WT6,0.00134423056242607,others,WT
3283,WT6,0.00134423056242607,others,WT
3284,WT6,0.00134423056242607,others,WT
3285,WT1,0.00133693414262413,others,WT
3286,WT1,0.00133693414262413,others,WT
3287,WT1,0.00133693414262413,others,WT
3288,WT1,0.00133693414262413,others,WT
3289,WT1,0.00133693414262413,others,WT
3290,WT1,0.00133693414262413,others,WT
3291,WT1,0.00133693414262413,others,WT
3292,WT1,0.00133693414262413,others,WT
3293,WT5,0.00133390246505176,others,WT
3294,WT5,0.00133390246505176,others,WT
3295,WT5,0.00133390246505176,others,WT
3296,WT5,0.00133390246505176,others,WT
3297,WT5,0.00133390246505176,others,WT
3298,WT5,0.00133390246505176,others,WT
3299,WT5,0.00133390246505176,others,WT
3300,WT5,0.00133390246505176,others,WT
3301,WT5,0.00133390246505176,others,WT
3302,WT2,0.00130252429207805,others,WT
3303,WT2,0.00130252429207805,others,WT
3304,WT2,0.00130252429207805,others,WT
3305,WT2,0.00130252429207805,others,WT
3306,WT2,0.00130252429207805,others,WT
3307,WT2,0.00130252429207805,others,WT
3308,WT2,0.00130252429207805,others,WT
3309,WT2,0.00130252429207805,others,WT
3310,WT2,0.00130252429207805,others,WT
3311,WT3,0.000911419170790839,others,WT
3312,WT3,0.000911419170790839,others,WT
3313,WT3,0.000911419170790839,others,WT
3314,WT3,0.000911419170790839,others,WT
3315,WT3,0.000911419170790839,others,WT
3316,WT3,0.000911419170790839,others,WT
3317,WT3,0.000911419170790839,others,WT
3318,WT3,0.000911419170790839,others,WT
3319,WT3,0.000911419170790839,others,WT
3320,WT3,0.000911419170790839,others,WT
3321,WT3,0.000911419170790839,others,WT
3322,WT4,0.000902901926792712,others,WT
3323,WT4,0.000902901926792712,others,WT
3324,WT4,0.000902901926792712,others,WT
3325,WT4,0.000902901926792712,others,WT
3326,WT4,0.000902901926792712,others,WT
3327,WT4,0.000902901926792712,others,WT
3328,WT4,0.000902901926792712,others,WT
3329,WT4,0.000902901926792712,others,WT
3330,WT4,0.000902901926792712,others,WT
3331,WT6,0.000896153708284045,others,WT
3332,WT6,0.000896153708284045,others,WT
3333,WT6,0.000896153708284045,others,WT
3334,WT6,0.000896153708284045,others,WT
3335,WT6,0.000896153708284045,others,WT
3336,WT6,0.000896153708284045,others,WT
3337,WT6,0.000896153708284045,others,WT
3338,WT6,0.000896153708284045,others,WT
3339,WT6,0.000896153708284045,others,WT
3340,WT6,0.000896153708284045,others,WT
3341,WT6,0.000896153708284045,others,WT
3342,WT6,0.000896153708284045,others,WT
3343,WT1,0.000891289428416089,others,WT
3344,WT1,0.000891289428416089,others,WT
3345,WT1,0.000891289428416089,others,WT
3346,WT1,0.000891289428416089,others,WT
3347,WT1,0.000891289428416089,others,WT
3348,WT1,0.000891289428416089,others,WT
3349,WT1,0.000891289428416089,others,WT
3350,WT5,0.000889268310034504,others,WT
3351,WT5,0.000889268310034504,others,WT
3352,WT5,0.000889268310034504,others,WT
3353,WT5,0.000889268310034504,others,WT
3354,WT5,0.000889268310034504,others,WT
3355,WT5,0.000889268310034504,others,WT
3356,WT5,0.000889268310034504,others,WT
3357,WT5,0.000889268310034504,others,WT
3358,WT5,0.000889268310034504,others,WT
3359,WT5,0.000889268310034504,others,WT
3360,WT5,0.000889268310034504,others,WT
3361,WT2,0.000868349528052031,others,WT
3362,WT2,0.000868349528052031,others,WT
3363,WT2,0.000868349528052031,others,WT
3364,WT2,0.000868349528052031,others,WT
3365,WT2,0.000868349528052031,others,WT
3366,WT2,0.000868349528052031,others,WT
3367,WT2,0.000868349528052031,others,WT
3368,WT2,0.000868349528052031,others,WT
3369,WT2,0.000868349528052031,others,WT
3370,WT3,0.000455709585395419,others,WT
3371,WT3,0.000455709585395419,others,WT
3372,WT3,0.000455709585395419,others,WT
3373,WT3,0.000455709585395419,others,WT
3374,WT3,0.000455709585395419,others,WT
3375,WT3,0.000455709585395419,others,WT
3376,WT3,0.000455709585395419,others,WT
3377,WT3,0.000455709585395419,others,WT
3378,WT3,0.000455709585395419,others,WT
3379,WT3,0.000455709585395419,others,WT
3380,WT3,0.000455709585395419,others,WT
3381,WT4,0.000451450963396356,others,WT
3382,WT4,0.000451450963396356,others,WT
3383,WT4,0.000451450963396356,others,WT
3384,WT4,0.000451450963396356,others,WT
3385,WT4,0.000451450963396356,others,WT
3386,WT4,0.000451450963396356,others,WT
3387,WT4,0.000451450963396356,others,WT
3388,WT4,0.000451450963396356,others,WT
3389,WT4,0.000451450963396356,others,WT
3390,WT4,0.000451450963396356,others,WT
3391,WT4,0.000451450963396356,others,WT
3392,WT4,0.000451450963396356,others,WT
3393,WT6,0.000448076854142022,others,WT
3394,WT6,0.000448076854142022,others,WT
3395,WT6,0.000448076854142022,others,WT
3396,WT6,0.000448076854142022,others,WT
3397,WT6,0.000448076854142022,others,WT
3398,WT6,0.000448076854142022,others,WT
3399,WT6,0.000448076854142022,others,WT
3400,WT6,0.000448076854142022,others,WT
3401,WT6,0.000448076854142022,others,WT
3402,WT6,0.000448076854142022,others,WT
3403,WT6,0.000448076854142022,others,WT
3404,WT6,0.000448076854142022,others,WT
3405,WT6,0.000448076854142022,others,WT
3406,WT1,0.000445644714208045,others,WT
3407,WT1,0.000445644714208045,others,WT
3408,WT1,0.000445644714208045,others,WT
3409,WT1,0.000445644714208045,others,WT
3410,WT1,0.000445644714208045,others,WT
3411,WT1,0.000445644714208045,others,WT
3412,WT1,0.000445644714208045,others,WT
3413,WT1,0.000445644714208045,others,WT
3414,WT1,0.000445644714208045,others,WT
3415,WT1,0.000445644714208045,others,WT
3416,WT1,0.000445644714208045,others,WT
3417,WT1,0.000445644714208045,others,WT
3418,WT1,0.000445644714208045,others,WT
3419,WT1,0.000445644714208045,others,WT
3420,WT1,0.000445644714208045,others,WT
3421,WT1,0.000445644714208045,others,WT
3422,WT1,0.000445644714208045,others,WT
3423,WT1,0.000445644714208045,others,WT
3424,WT1,0.000445644714208045,others,WT
3425,WT5,0.000444634155017252,others,WT
3426,WT5,0.000444634155017252,others,WT
3427,WT5,0.000444634155017252,others,WT
3428,WT5,0.000444634155017252,others,WT
3429,WT5,0.000444634155017252,others,WT
3430,WT5,0.000444634155017252,others,WT
3431,WT5,0.000444634155017252,others,WT
3432,WT5,0.000444634155017252,others,WT
3433,WT5,0.000444634155017252,others,WT
3434,WT5,0.000444634155017252,others,WT
3435,WT5,0.000444634155017252,others,WT
3436,WT5,0.000444634155017252,others,WT
3437,WT5,0.000444634155017252,others,WT
3438,WT5,0.000444634155017252,others,WT
3439,WT5,0.000444634155017252,others,WT
3440,WT5,0.000444634155017252,others,WT
3441,WT2,0.000434174764026016,others,WT
3442,WT2,0.000434174764026016,others,WT
3443,WT2,0.000434174764026016,others,WT
3444,WT2,0.000434174764026016,others,WT
3445,WT2,0.000434174764026016,others,WT
3446,WT2,0.000434174764026016,others,WT
3447,WT2,0.000434174764026016,others,WT
3448,WT2,0.000434174764026016,others,WT
3449,WT2,0.000434174764026016,others,WT
3450,WT2,0.000434174764026016,others,WT
3451,WT2,0.000434174764026016,others,WT
3452,WT2,0.000434174764026016,others,WT
3453,WT2,0.000434174764026016,others,WT
3454,WT5,0,others,WT
3455,WT6,0,others,WT
3456,WT5,0,others,WT
3457,WT3,0,others,WT
3458,WT4,0,others,WT
3459,WT4,0,others,WT
3460,WT1,0,others,WT
3461,WT3,0,others,WT
3462,WT5,0,others,WT
3463,WT2,0,others,WT
3464,WT5,0,others,WT
3465,WT5,0,others,WT
3466,WT2,0,others,WT
3467,WT5,0,others,WT
3468,WT1,0,others,WT
3469,WT2,0,others,WT
3470,WT1,0,others,WT
3471,WT2,0,others,WT
3472,WT2,0,others,WT
3473,WT1,0,others,WT
3474,WT2,0,others,WT
3475,WT1,0,others,WT
3476,WT3,0,others,WT
3477,WT2,0,others,WT
3478,WT5,0,others,WT
3479,WT2,0,others,WT
3480,WT5,0,others,WT
3481,WT6,0,others,WT
3482,WT2,0,others,WT
3483,WT2,0,others,WT
3484,WT3,0,others,WT
3485,WT4,0,others,WT
3486,WT6,0,others,WT
3487,WT3,0,others,WT
3488,WT2,0,others,WT
3489,WT5,0,others,WT
3490,WT3,0,others,WT
3491,WT2,0,others,WT
3492,WT1,0,others,WT
3493,WT4,0,others,WT
3494,WT3,0,others,WT
3495,WT2,0,others,WT
3496,WT1,0,others,WT
3497,WT2,0,others,WT
3498,WT3,0,others,WT
3499,WT1,0,others,WT
3500,WT5,0,others,WT
3501,WT2,0,others,WT
3502,WT6,0,others,WT
3503,WT2,0,others,WT
3504,WT4,0,others,WT
3505,WT2,0,others,WT
3506,WT6,0,others,WT
3507,WT5,0,others,WT
3508,WT1,0,others,WT
3509,WT3,0,others,WT
3510,WT2,0,others,WT
3511,WT3,0,others,WT
3512,WT2,0,others,WT
3513,WT2,0,others,WT
3514,WT5,0,others,WT
3515,WT1,0,others,WT
3516,WT6,0,others,WT
3517,WT1,0,others,WT
3518,WT5,0,others,WT
3519,WT2,0,others,WT
3520,WT1,0,others,WT
3521,WT5,0,others,WT
3522,WT3,0,others,WT
3523,WT6,0,others,WT
