"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Syntrophomonas_zehnderi",5.02053398399454e-06,0,0,0,0,0,0,0,0,0,1.2887483675854e-05,6.55436848659632e-06,8.88711146659557e-06,1.33209596419326e-05,3.7774050738105e-06,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Syntrophomonadaceae","Syntrophomonas","Syntrophomonas_zehnderi"
"Syntrophorhabdus_aromaticivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Unassigned","Syntrophorhabdaceae","Syntrophorhabdus","Syntrophorhabdus_aromaticivorans"
"Tahibacter_aquaticus",4.01642718719563e-05,0.000201801537360803,5.54462033212276e-05,6.36699350566662e-05,6.61372536977811e-05,4.4009380285055e-05,0,6.34348714175156e-05,8.4075588900044e-05,6.65740969699275e-05,4.29582789195134e-06,0,0,2.66419192838652e-05,0,0.000533100985376983,0.000337318185498017,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Tahibacter","Tahibacter_aquaticus"
"Tahibacter_caeni",0.000100410679679891,0.000116188763935008,0.000138615508303069,0,3.77927163987321e-05,6.28705432643643e-06,6.57447787688194e-05,6.34348714175156e-06,0,1.90211705628364e-05,0,0,2.22177786664889e-05,5.32838385677304e-05,4.91062659595364e-05,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Tahibacter","Tahibacter_caeni"
"Taibaiella_chishuiensis",0,0,0,1.9590749248205e-05,0,0,0,6.34348714175156e-06,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Taibaiella","Taibaiella_chishuiensis"
"Taibaiella_koreensis",5.02053398399454e-05,6.11519810184251e-05,0,5.8772247744615e-05,7.55854327974641e-05,5.65834889379279e-05,7.12235103328877e-05,3.17174357087578e-05,0.000133531817664776,7.60846822513457e-05,9.02123857309781e-05,0,0,2.2201599403221e-05,4.53288608857259e-05,0,2.69854548398413e-05,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Taibaiella","Taibaiella_koreensis"
"Taibaiella_smilacinae",0,0.000103958367731323,0,4.40791858084612e-05,3.30686268488905e-05,0,4.38298525125463e-05,2.53739485670063e-05,1.48368686294195e-05,0,6.44374183792701e-05,9.17611588123484e-05,0,6.6604798209663e-05,0,0,2.24878790332011e-05,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Taibaiella","Taibaiella_smilacinae"
"Tamlicoccus_marinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermacoccaceae","Barrientosiimonas","Tamlicoccus_marinus"
"Tardiphaga_robiniae",0,0,0,5.38745604325637e-05,4.72408954984151e-06,0,5.47873156406829e-06,0,4.94562287647318e-06,0,0,0,0,0,0,0,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Tardiphaga","Tardiphaga_robiniae"
"Telmatobacter_bradus",0.00500045184805856,0.00276406954203281,0.000392743940192029,0.00284065864098972,0.00312262319244524,0.0020873020363769,0.00291468519208433,0.00327323936514381,0.0017507504982715,0.00204477583550492,0.00246580520998007,0.000596447532280265,0.00110644537759115,0.00104791549183203,0.00322590393303416,0.00469472803251343,0.0061167030970307,0.00644240010984484,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Telmatobacter","Telmatobacter_bradus"
"Telmatocola_sphagniphila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Telmatocola","Telmatocola_sphagniphila"
"Telmatospirillum_siberiense",3.51437378879618e-05,4.89215848147401e-05,0.000120133440529326,0.00011754449548923,3.30686268488905e-05,5.02964346114915e-05,1.09574631281366e-05,0,0,1.90211705628364e-05,7.30290741631727e-05,0,1.77742229331911e-05,8.8806397612884e-06,2.64418355166735e-05,5.73226865996756e-06,4.49757580664022e-06,7.68913909103392e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Telmatospirillum","Telmatospirillum_siberiense"
"Tepidimicrobium_xylanilyticum",0,0,0,0,4.72408954984151e-06,1.25741086528729e-05,1.09574631281366e-05,6.34348714175156e-06,1.48368686294195e-05,9.51058528141822e-06,0,0,8.88711146659557e-06,1.33209596419326e-05,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Tepidimicrobium","Tepidimicrobium_xylanilyticum"
"Tepidiphilus_margaritifer",0,0,4.62051694343563e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Tepidiphilus","Tepidiphilus_margaritifer"
"Tepidiphilus_succinatimandens",0,0,0,0,0,0,0,6.34348714175156e-06,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Tepidiphilus","Tepidiphilus_succinatimandens"
"Tepidisphaera_mucosa",0,0,6.93077541515345e-05,0,4.25168059485736e-05,0,0,0,0,3.80423411256729e-05,0,0,0,0,0,0,4.0478182259762e-05,0,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","Tepidisphaera_mucosa"
"Terrabacter_aeriphilus",0,0,0,0,0,0,5.47873156406829e-06,0,4.94562287647318e-06,0,0,0,0,0,0,0,4.0478182259762e-05,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Terrabacter","Terrabacter_aeriphilus"
"Terriglobus_saanensis",1.00410679679891e-05,0,0.000101651372755584,0,9.92058805466716e-05,1.88611629793093e-05,7.12235103328877e-05,2.53739485670063e-05,4.94562287647318e-06,6.65740969699275e-05,0,5.24349478927705e-05,0,1.77612795225768e-05,4.53288608857259e-05,0,2.69854548398413e-05,2.19689688315255e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Terriglobus","Terriglobus_saanensis"
"Terriglobus_tenax",1.50616019519836e-05,0,4.62051694343563e-06,5.8772247744615e-05,6.14131641479396e-05,6.28705432643643e-06,0.000136968289101707,0.000133213229976783,4.45106058882586e-05,5.23082190478002e-05,5.58457625953674e-05,0,4.44355573329778e-05,3.10822391645094e-05,0,0.000154771253819124,8.99515161328044e-05,4.39379376630509e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Terriglobus","Terriglobus_tenax"
"Terrimicrobium_sacchariphilum",0.000256047233183721,0.000843897338054266,0.000346538770757672,0.000724857722183585,0.000396823522186687,0.000672714812928699,0.00041638359886919,0.000685096611309169,0.000583583499423835,0.000889239723812603,0.000107395697298783,0.000740643638985384,0.000346597347197227,0.000301941751883806,0.000513727090038227,0.000332471582278118,0.000881524858101483,0.000406425923383221,"Bacteria","Verrucomicrobia","Spartobacteria","Unassigned","Unassigned","Terrimicrobium","Terrimicrobium_sacchariphilum"
"Terrimonas_arctica",4.51848058559508e-05,0.0038403444079571,0.00547993309491466,0.00149379463017563,0.000429892149035577,0.000477816128809169,0.000493085840766146,0.000824653328427703,0.00073195218571803,0.000470773971430202,0.000919307168877586,0.00019663105459789,0.000519896020795841,0.000395188469377334,7.93255065500204e-05,0.000183432597118962,0.00060717273389643,0.000302073321433475,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Terrimonas_arctica"
"Terrimonas_ferruginea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Terrimonas_ferruginea"
"Terrimonas_lutea",0.0041318994688275,0.00778464718364551,0.00667202646632105,0.00565193115810714,0.00592873238505109,0.00839950458011908,0.00426245315684513,0.00999099224825871,0.0130267706566303,0.00931086299050844,0.00408533232524572,0.00529592973716982,0.00664755937701349,0.00580793840388262,0.00523170602722754,0.00478071206241294,0.00647201158575528,0.00446519291500755,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Terrimonas_lutea"
"Terrimonas_rubra",9.53901456958962e-05,0.00203636096791356,0.00222246864979254,0.000832606843048712,0.000297617641640015,0.000477816128809169,0.000186276873178322,0.000558226868474138,0.000919885855024011,0.000271051680520419,0.000433878617087085,0.000294946581896834,0.000297718234130952,0.000386307829616046,0.00091790943293595,0,0.00021138606291209,3.84456954551696e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Terrimonas_rubra"
"Thauera_chlorobenzoica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","Thauera_chlorobenzoica"
"Thauera_humireducens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7774050738105e-06,5.73226865996756e-06,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","Thauera_humireducens"
"Thermoactinomyces_daqus",0,0,0,0,1.41722686495245e-05,0,0,0,4.94562287647318e-05,0,3.8662451027562e-05,0,1.77742229331911e-05,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_1","Thermoactinomyces","Thermoactinomyces_daqus"
"Thermoactinomyces_vulgaris",0,0,9.24103388687126e-06,0,9.44817909968301e-06,0,0,0,0,0,0,0,4.44355573329778e-06,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_1","Thermoactinomyces","Thermoactinomyces_vulgaris"
"Thermobacillus_composti",0,0,0,0,0,0,0,6.34348714175156e-06,3.46193601353122e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Thermobacillus","Thermobacillus_composti"
"Thermobifida_fusca",2.51026699199727e-05,0,0,0,4.72408954984151e-05,2.51482173057457e-05,1.64361946922049e-05,0,3.46193601353122e-05,0,0,1.9663105459789e-05,3.11048901330845e-05,0,0,8.02517612395458e-05,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiopsaceae","Thermobifida","Thermobifida_fusca"
"Thermoflavimicrobium_dichotomicum",4.51848058559508e-05,0,0,0,1.41722686495245e-05,0,0,6.34348714175156e-06,4.94562287647318e-05,0,0,0,1.33306671998934e-05,4.4403198806442e-06,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_1","Thermoflavimicrobium","Thermoflavimicrobium_dichotomicum"
"Thermogemmatispora_carboxidivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexi","Ktedonobacteria","Thermogemmatisporales","Thermogemmatisporaceae","Thermogemmatispora","Thermogemmatispora_carboxidivorans"
"Thermogemmatispora_foliorum",4.51848058559508e-05,0.00031799030129581,4.62051694343563e-06,3.918149849641e-05,4.25168059485736e-05,0.00017603752114022,1.64361946922049e-05,9.51523071262735e-05,0.000187933669305981,0.00010937173073631,0,0,2.22177786664889e-05,1.77612795225768e-05,6.79932913285889e-05,0,0.000490235762923784,0.000346011259096526,"Bacteria","Chloroflexi","Ktedonobacteria","Thermogemmatisporales","Thermogemmatisporaceae","Thermogemmatispora","Thermogemmatispora_foliorum"
"Thermogutta_hypogea",0.000441806990591519,0.000397487876619763,0.000392743940192029,9.30560589289737e-05,0.000302341731189856,0.000276630390363203,0.0002246279941268,0.000260082972811814,0.000227498652317766,0.000190211705628364,0.000365145370815864,0.000314609687356623,8.44275589326579e-05,0.000288620792241873,0.000332411646495324,0.000349668388258021,0.000215883638718731,4.94301798709323e-05,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Thermogutta","Thermogutta_hypogea"
"Thermogutta_terrifontis",0.00155636553503831,0.00101512288490586,0.000679215990685038,0.00123421720263691,0.000888128835370203,0.000729298301866626,0.00182989634239881,0.00106570583981426,0.000553909762164996,0.000775112700435585,0.00114698604715101,0.000537458215900898,0.000964251594125619,0.00154079099858354,0.00100478974963359,0.000613352746616528,0.000922003040361245,0.000757929424687629,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Thermogutta","Thermogutta_terrifontis"
"Thermoleophilum_album",0,0,0,0,1.41722686495245e-05,0,0,0,1.48368686294195e-05,0,0,0,0,0,0,6.30549552596431e-05,0,2.74612110394068e-05,"Bacteria","Actinobacteria","Thermoleophilia","Thermoleophilales","Thermoleophilaceae","Thermoleophilum","Thermoleophilum_album"
"Thermomonas_carbonis",0,0,0,9.7953746241025e-06,0,6.28705432643643e-06,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","Thermomonas_carbonis"
"Thermosporothrix_hazakensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Thermosporotrichaceae","Thermosporothrix","Thermosporothrix_hazakensis"
"Thioalkalispira_microaerophila",0,0,0,0,0,0,5.47873156406829e-06,0,0,0,0,0,0,0,7.55481014762099e-06,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalispira","Thioalkalispira_microaerophila"
"Thiobacillus_denitrificans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus","Thiobacillus_denitrificans"
"Thiobacillus_thioparus",9.03696117119017e-05,3.05759905092125e-05,8.31693049818414e-05,0.00027427048947487,0.00162508680514548,0.00406143709487794,0.000662926519252263,0.00534121617335482,0.00127597070213008,0.000513571605196584,0.000249158017733178,0.000157304843678312,0.000573218689595414,0.00103015421230945,1.13322152214315e-05,4.58581492797404e-05,4.49757580664022e-05,0.000104352601949746,"Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus","Thiobacillus_thioparus"
"Thiobacter_subterraneus",0,6.11519810184251e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34927274199207e-05,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Thiobacter","Thiobacter_subterraneus"
"Tissierella_creatinophila",0,0,0,0,0,0,0,0,0,0,0,0,0,4.4403198806442e-06,3.39966456642945e-05,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Tissierella","Tissierella_creatinophila"
"Tolumonas_auensis",0,6.11519810184251e-05,5.08256863777919e-05,0,0,0,0,0,0,0,0,0.000137641738218523,1.77742229331911e-05,1.33209596419326e-05,3.7774050738105e-06,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Tolumonas","Tolumonas_auensis"
"Truepera_radiovictrix",6.02464078079345e-05,0,0,0,4.72408954984151e-05,4.4009380285055e-05,2.73936578203414e-05,1.90304614252547e-05,6.42930973941513e-05,2.85317558442547e-05,0,0,0.000155524450665422,2.2201599403221e-05,0,0,4.0478182259762e-05,0,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera_radiovictrix"
"Tsukamurella_pulmonis",0,0,4.62051694343563e-06,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Tsukamurellaceae","Tsukamurella","Tsukamurella_pulmonis"
"Tuberibacillus_calidus",2.51026699199727e-05,0,0,0,0,0,0,6.34348714175156e-06,0,0,0,0,5.33226687995734e-05,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Tuberibacillus","Tuberibacillus_calidus"
"Tumebacillus_ginsengisoli",0.000311273107007661,0.000128419160138693,0.000406605491022336,0.000670983161751021,0.000373203074437479,0.00028291744468964,0.000180798141614253,0.000437700612780858,0.00112265639295941,0.000599166872729348,0.00012887483675854,9.83155272989448e-05,0.000164411562132018,0.000244217593435431,0.000245531329797682,0.00103180835879416,0.000364303640337858,0.000389949196759577,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus_ginsengisoli"
"Tumebacillus_permanentifrigoris",1.00410679679891e-05,0.00012230396203685,1.84820677737425e-05,0,4.72408954984151e-06,1.88611629793093e-05,2.73936578203414e-05,6.34348714175156e-06,0,3.80423411256729e-05,0,0,3.11048901330845e-05,0,0,0.000206361671758832,0,3.84456954551696e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus_permanentifrigoris"
"Turicibacter_sanguinis",5.02053398399454e-06,3.05759905092125e-05,0,0,4.72408954984151e-05,1.25741086528729e-05,1.64361946922049e-05,1.26869742835031e-05,0,0,0,0,2.22177786664889e-05,0,0,0,0,0,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Turicibacter_sanguinis"
"Turneriella_parva",0.000100410679679891,0.000207916735462645,0,0.000132237557425384,0.000354306716238113,0.000289204499016076,0.000219149262562731,0.00028545692137882,0.000296737372588391,0.000404199874460274,0.00035225788714001,0.000150750475191715,0.000133306671998934,0.000190933754867701,6.04384811809679e-05,0,9.89466677460849e-05,0.000142798297404916,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Leptospiraceae","Turneriella","Turneriella_parva"
"Uliginosibacterium_gangwonense",0,0,0,0,0,0,0,0,0,0,0,0,3.11048901330845e-05,0,0,0,2.24878790332011e-05,0.000192228477275848,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Uliginosibacterium","Uliginosibacterium_gangwonense"
"Unassigned",0.801623640690424,0.765818488689941,0.741385046158964,0.737606402256854,0.800114322967106,0.815468668464764,0.805850189564112,0.814243666028089,0.814484740280615,0.803283054039146,0.815425458794419,0.778829389788294,0.818329667399853,0.81596650222682,0.819662904371213,0.751580673082986,0.763013735596514,0.788433337910202,"Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"Ureibacillus_defluvii",0.000306252573023667,0,4.62051694343563e-06,4.89768731205125e-06,0.000203135850643185,9.43058148965465e-05,0.000208191799434595,4.44044099922609e-05,0.000128586194788303,0.000166435242424819,3.00707952436594e-05,0.000222848528544275,0.000115532449065742,8.8806397612884e-05,4.91062659595364e-05,0,4.49757580664022e-06,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Ureibacillus","Ureibacillus_defluvii"
"Ureibacillus_suwonensis",4.51848058559508e-05,0,0,0,0,6.28705432643643e-06,0,0,0,4.75529264070911e-06,0,0,0,0,0,0,0,4.39379376630509e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Ureibacillus","Ureibacillus_suwonensis"
"Ureibacillus_thermosphaericus",0,0,0,0,2.8344537299049e-05,0,5.47873156406829e-06,1.26869742835031e-05,0,0,0,0,7.10968917327646e-05,2.66419192838652e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Ureibacillus","Ureibacillus_thermosphaericus"
"Vampirovibrio_chlorellavorus",0.000527156068319426,0.000305759905092125,0.00018020016079399,0.000494666418517176,0.00100623107411624,0.000490390237462042,0.000827288466174311,0.000437700612780858,0.000440160436006113,0.000656230384417857,0.00128445253969345,0.000517795110441109,0.000493234686396054,0.000435151348303132,0.000415514558119154,0.000103180835879416,0.000512723641956985,0.000208705203899492,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Vampirovibrio","Vampirovibrio_chlorellavorus"
"Variibacter_gotjawalensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_incertae_sedis","Variibacter","Variibacter_gotjawalensis"
"Variovorax_boronicumulans",0.000210862427327771,0.000391372678517921,0.000817831498988107,0.00129788713769358,0.00028344537299049,0.000163463412487347,0.000372553746356644,0.000425013638497355,0.000158259932047142,0.000233009339394746,0.000180424771461956,0.000688208691092613,0.000586549356795308,0.000741533420067582,0.00015487360802623,0.000567494597336788,0.000431767277437461,0.000346011259096526,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax_boronicumulans"
