"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus"
"Geothrix",0.000908716651103011,0.00026906871648107,0.000212543779398039,0.000656290099814867,0.000642476178778445,0.000477816128809169,0.000367075014792575,0.000386952715646845,0.000182988046429508,0.000466018678789493,0.000846278094714413,0.000589893163793668,0.000355484458663823,0.000555039985080525,0.000547723735702522,0.00119231188127325,0.000521718793570266,0.000296581079225594,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix"
"Gimesia",0.000125513349599863,4.28063867128976e-05,0.000129374474416198,3.42838111843587e-05,3.77927163987321e-05,5.02964346114915e-05,2.73936578203414e-05,3.80609228505094e-05,4.94562287647318e-05,0,7.73249020551241e-05,6.55436848659632e-05,8.88711146659557e-05,6.21644783290188e-05,1.13322152214315e-05,4.01258806197729e-05,1.79903032265609e-05,2.19689688315255e-05,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia"
"Glycomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Glycomycetaceae","Glycomyces"
"Goodfellowiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Goodfellowiella"
"Gordonia",0,0,4.62051694343563e-06,0,0,0,0,0,0,9.51058528141822e-06,0,0,4.44355573329778e-06,0,0,0,8.99515161328044e-06,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Gordonia"
"Gp1",0.0317950417206374,0.0128847224005822,0.00970308558121483,0.0139192273408497,0.0207387531238042,0.0300458326260397,0.0249337073480748,0.029211758287766,0.0276163581422262,0.0241521313221616,0.0274245652622173,0.0169364881693649,0.0198004843475749,0.0211847661505535,0.0218598431621413,0.0205960412952634,0.0238461469268064,0.0263627625978306,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Gp1"
"Gp10",0.00200821359359782,0.00107015966782244,0.000887139253139641,0.00204723329643742,0.00392571841591829,0.00403000182324575,0.00793320330477088,0.00419938848783954,0.00438676749143171,0.00369010708919027,0.0041841363667606,0.00473880841580914,0.00439912017596481,0.00431155060410552,0.000933019053231192,0.0023846237625465,0.00105693031456045,0.00040093368117534,"Bacteria","Acidobacteria","Acidobacteria_Gp10","Unassigned","Unassigned","Gp10"
"Gp11",0.000140574951551847,0.000678786989304519,0.00110430354948112,0.000386917297652049,0.000212584029742868,0.000163463412487347,0.000372553746356644,0.00020299158853605,0.0002027705379354,0.000237764632035455,0.000390920338167572,0.000183522317624697,0.000333266679997334,0.00022201599403221,7.55481014762099e-06,0.000240755283718637,7.64587887128838e-05,3.29534532472882e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp11","Unassigned","Unassigned","Gp11"
"Gp12",3.51437378879618e-05,3.66911886110551e-05,0,1.46930619361537e-05,2.8344537299049e-05,5.02964346114915e-05,8.76597050250926e-05,8.88088199845219e-05,4.94562287647318e-05,2.85317558442547e-05,0,0,0,1.33209596419326e-05,3.7774050738105e-06,0.000217826209078767,4.0478182259762e-05,9.33681175339832e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp12","Unassigned","Unassigned","Gp12"
"Gp13",0.00582883995541766,0.007882490353275,0.00458817332483158,0.00604374614307124,0.00415247471431068,0.0030366472396688,0.00676075475006027,0.00483373720201469,0.00313057928080752,0.00327639662944858,0.00536978486493917,0.00475191715278233,0.00376369170610322,0.00447140211980871,0.00545457292658235,0.00878756785573026,0.0123953189231004,0.0129342303995606,"Bacteria","Acidobacteria","Acidobacteria_Gp13","Unassigned","Unassigned","Gp13"
"Gp14",2.51026699199727e-05,0.000189571141157118,6.00667202646632e-05,5.8772247744615e-05,3.30686268488905e-05,0,5.47873156406829e-06,3.17174357087578e-05,2.47281143823659e-05,1.90211705628364e-05,4.72541068114647e-05,0,0,8.8806397612884e-06,3.0219240590484e-05,9.17162985594809e-05,0.000319327882271456,0.000620623369490595,"Bacteria","Acidobacteria","Acidobacteria_Gp14","Unassigned","Unassigned","Gp14"
"Gp15",0.00167685835065418,0.00261730478758859,0.00278155119994825,0.00261536502463537,0.00144084731270166,0.0012762720282666,0.0021257478468585,0.0024358990624326,0.00164689241786557,0.00163582066840393,0.00349680390404839,0.00150095038343056,0.00215512453064943,0.00155411195822547,0.0019793602586767,0.00184005823984959,0.00106142789036709,0.000829328573390087,"Bacteria","Acidobacteria","Acidobacteria_Gp15","Unassigned","Unassigned","Gp15"
"Gp16",0.00605476398469741,0.00761342163679392,0.0077162632955375,0.00696940904504893,0.00582480241495458,0.00775193798449612,0.0101137384672701,0.00712373606018701,0.00762615047552164,0.0048028455671162,0.0085272183655234,0.0078324703414826,0.0108955986580462,0.00793929194659183,0.0072715047670852,0.0128230849923474,0.0113024080020869,0.00779898393519154,"Bacteria","Acidobacteria","Acidobacteria_Gp16","Unassigned","Unassigned","Gp16"
"Gp17",0.00172706369049412,0.00192017220397855,0.00230101743783094,0.00101871896090666,0.000996782895016558,0.00191126451523668,0.00144638513291403,0.00124332347978331,0.00125124258774771,0.000951058528141822,0.000915011340985635,0.00191387559808612,0.00162189784265369,0.00165623931548029,0.00265551576688878,0.000504439642077145,0.000634158188736271,0.000356995743512289,"Bacteria","Acidobacteria","Acidobacteria_Gp17","Unassigned","Unassigned","Gp17"
"Gp18",3.01232039039672e-05,2.446079240737e-05,6.46872372080988e-05,2.93861238723075e-05,1.8896358199366e-05,0.00017603752114022,0.000109574631281366,5.70913842757641e-05,9.89124575294635e-06,2.37764632035455e-05,0.000309299608220496,5.89893163793669e-05,8.44275589326579e-05,4.4403198806442e-05,0,0,1.34927274199207e-05,0,"Bacteria","Acidobacteria","Acidobacteria_Gp18","Unassigned","Unassigned","Gp18"
"Gp19",0,9.17279715276376e-05,2.31025847171782e-05,4.89768731205125e-06,9.44817909968301e-06,4.4009380285055e-05,1.64361946922049e-05,3.80609228505094e-05,5.93474745176781e-05,1.90211705628364e-05,0,5.89893163793669e-05,4.44355573329778e-05,4.88435186870862e-05,0,8.02517612395458e-05,0,0,"Bacteria","Acidobacteria","Acidobacteria_Gp19","Unassigned","Unassigned","Gp19"
"Gp2",0.0182847847697081,0.00531410715050114,0.00323436186040494,0.00520134392539843,0.0123345978146362,0.019332692053792,0.0176415156362999,0.0223734791489578,0.0211326465511699,0.0175993380632644,0.0148120145714482,0.0057023005833388,0.0114332689017752,0.0098752714145527,0.017002100237221,0.00869011928851081,0.0105917910246377,0.010924069751476,"Bacteria","Acidobacteria","Acidobacteria_Gp2","Unassigned","Unassigned","Gp2"
"Gp20",0,0,0,0,0,6.28705432643643e-06,0,0,0,0,0,0,0,4.4403198806442e-06,0,0,0,0,"Bacteria","Acidobacteria","Acidobacteria_Gp20","Unassigned","Unassigned","Gp20"
"Gp22",1.50616019519836e-05,1.2230396203685e-05,1.84820677737425e-05,0,0.000217308119292709,0.000213759847098839,0.000246542920383073,0.000114182768551528,0.000380812961488435,0.000118882316017728,1.2887483675854e-05,0.000458805794061742,0.000915372481059344,0.000457352947706353,4.15514558119154e-05,0,5.39709096796826e-05,1.09844844157627e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp22","Unassigned","Unassigned","Gp22"
"Gp25",7.53080097599181e-05,6.72671791202676e-05,0.000115512923585891,5.8772247744615e-05,0.000292893552090173,0.000823604116763173,0.000334202625408165,0.000355235279938088,0.000751734677223923,0.000817910334201967,0.00019331225513781,0.000380153372222586,0.000697638250127752,0.000674928621857919,0.000389072722602481,3.43936119598053e-05,0.000215883638718731,0,"Bacteria","Acidobacteria","Acidobacteria_Gp25","Unassigned","Unassigned","Gp25"
"Gp3",0.0284312839513611,0.0169574443364093,0.0126648369419571,0.0156285202127555,0.0249526410022628,0.0195590260095437,0.0229668427165743,0.0271437814795549,0.0286549389462856,0.0272240503680597,0.0196405251220015,0.0197483122501147,0.0208091714990335,0.0221527558845339,0.0214594382243174,0.0160216909046093,0.0183905874733519,0.0282960318550048,"Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Gp3"
"Gp4",0.00527156068319426,0.00607850691323145,0.0124846367811631,0.00398181978469767,0.00334937949083763,0.00530627385151235,0.00300234489710942,0.00194745055251773,0.00490111227058492,0.00374717060087878,0.00603134236029968,0.00738021891590745,0.0066164544868804,0.00686917485535658,0.00339210975628182,0.000624817283936463,0.000859036979068282,0.00115886310586297,"Bacteria","Acidobacteria","Acidobacteria_Gp4","Unassigned","Unassigned","Gp4"
"Gp5",0.00354951752668414,0.00231766008059831,0.00244425346307745,0.00172888362115409,0.0031415195506446,0.00303036018534236,0.0037310161951305,0.00332398726227782,0.00307123180628984,0.00323359899568219,0.00312306687744862,0.00323785803237858,0.00476793530182852,0.00472894067288608,0.00383406614991765,0.0015190511948914,0.00159214183555064,0.00219140464094467,"Bacteria","Acidobacteria","Acidobacteria_Gp5","Unassigned","Unassigned","Gp5"
"Gp6",0.0344509041981705,0.03245947152458,0.0369133098611073,0.0287543222090529,0.0308057879545165,0.042827414071685,0.0420766584120444,0.0416893974955913,0.042591704212187,0.0291356780096247,0.0479242559626091,0.0390443730746543,0.0499722277766669,0.0389771279122948,0.0380498013084931,0.0309657153011447,0.0200681832492287,0.0145983797885487,"Bacteria","Acidobacteria","Acidobacteria_Gp6","Unassigned","Unassigned","Gp6"
"Gp7",0.00278137582713297,0.00719147296776679,0.00714331919455149,0.00367326548403844,0.00303758958054809,0.00611730385962265,0.00290920646052026,0.00612780857893201,0.00533632708371456,0.00474578205542769,0.00494020207574404,0.00624631316772629,0.00591881623675265,0.00533282417665369,0.00397760754272245,0.00231583653862689,0.0011963551645663,0.0008842509954689,"Bacteria","Acidobacteria","Acidobacteria_Gp7","Unassigned","Unassigned","Gp7"
"GpI",0,0,0,9.7953746241025e-06,0,2.51482173057457e-05,0,1.90304614252547e-05,2.47281143823659e-05,1.90211705628364e-05,0,0,2.66613343997867e-05,0,0,0,1.34927274199207e-05,0,"Bacteria","Cyanobacteria","Cyanobacteria","Unassigned","Family_I","GpI"
"GpV",0,6.72671791202676e-05,0,0.000112646808177179,1.41722686495245e-05,1.88611629793093e-05,5.47873156406829e-06,1.26869742835031e-05,4.94562287647318e-06,1.42658779221273e-05,8.16207299470754e-05,0,0,0,0,0,0.000116936970972646,3.84456954551696e-05,"Bacteria","Cyanobacteria","Cyanobacteria","Unassigned","Family_V","GpV"
"GpXI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Cyanobacteria","Cyanobacteria","Unassigned","Family_XI","GpXI"
"GpXII",0,6.11519810184251e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Cyanobacteria","Cyanobacteria","Unassigned","Family_XII","GpXII"
"GpXIII",0,0,0,0.000107749120865127,3.77927163987321e-05,1.25741086528729e-05,1.64361946922049e-05,1.26869742835031e-05,9.89124575294635e-06,4.2797633766382e-05,0,0,0,3.10822391645094e-05,0,0,7.19612129062435e-05,0,"Bacteria","Cyanobacteria","Cyanobacteria","Unassigned","Family_XIII","GpXIII"
"Gracilibacillus",0,0,0,0,5.19649850482566e-05,6.28705432643643e-05,5.47873156406829e-06,1.90304614252547e-05,2.47281143823659e-05,5.23082190478002e-05,0.000219087222489518,0.000157304843678312,3.55484458663823e-05,3.55225590451536e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Gracilibacillus"
"Granulicella",0.000180739223423803,0.00031799030129581,0.000189441194680861,0.00058772247744615,9.44817909968301e-05,0.000238908064404585,0.000180798141614253,0.000304487382804075,0.000123640571911829,0.000152169364502691,1.2887483675854e-05,5.89893163793669e-05,6.2209780266169e-05,0.000111007997016105,0.000336189051569134,0.000131842179179254,0.00107941819359365,0.000856789784429493,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Granulicella"
"Haliangium",0.0030374230603167,0.00266622637240333,0.00202840693816824,0.00218926622848691,0.00337772402813668,0.00323783297811476,0.00354473932195218,0.00237880767815684,0.00285362439972502,0.0029245049740361,0.00391779503745962,0.00330995608573114,0.00443911217756449,0.00346788982678312,0.00298415000831029,0.00350241615124018,0.00214534365976739,0.00328985308252094,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Haliea",2.51026699199727e-05,2.446079240737e-05,0.000198682228567732,1.9590749248205e-05,3.30686268488905e-05,6.28705432643643e-06,0,1.26869742835031e-05,9.89124575294635e-06,1.90211705628364e-05,0,0.000137641738218523,4.44355573329778e-06,3.99628789257978e-05,1.5109620295242e-05,0,1.34927274199207e-05,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Haliea"
"Halobacteriovorax",0,0,0,0,0,0,0,0,0,0,0,0,5.33226687995734e-05,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Halobacteriovorax"
"Halocella",2.51026699199727e-05,0,0,0,1.41722686495245e-05,0,0,6.34348714175156e-06,0,0,7.30290741631727e-05,0,0,2.2201599403221e-05,3.39966456642945e-05,0,8.99515161328044e-06,0,"Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halanaerobiaceae","Halocella"
"Haloferula",0,0,0,3.42838111843587e-05,4.25168059485736e-05,0,0,0,0,0,0,0,0,0,0,5.73226865996756e-06,0,0,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Haloferula"
"Halomonas",0,2.446079240737e-05,6.46872372080988e-05,1.46930619361537e-05,0,0,1.64361946922049e-05,0,9.89124575294635e-06,0,9.45082136229294e-05,0,4.88791130662756e-05,1.77612795225768e-05,0,5.73226865996756e-05,0.000170907880652328,0.000236166414938899,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"Hazenella",0,0,0,0,0,0,2.19149262562731e-05,0,0,9.51058528141822e-06,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_1","Hazenella"
"Heliimonas",0,0.000134534358240535,0.000452810660456692,0.000191009805169999,0,0,5.47873156406829e-06,0,0,1.90211705628364e-05,0,0,0,0,0,9.17162985594809e-05,9.89466677460849e-05,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Heliimonas"
"Hephaestia",0,0.000134534358240535,4.15846524909207e-05,4.89768731205125e-06,0,6.28705432643643e-06,0,2.53739485670063e-05,3.95649830117854e-05,9.51058528141822e-06,0,2.62174739463853e-05,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Hephaestia"
"Herbaspirillum",0.00198311092367784,0.0020852825527283,0.000850175117592156,0.00217947085386281,0.000264549014791124,7.54446519172372e-05,0.0016764918586049,0.000222022049961305,0.000103858080405937,0.000608677458010766,0.000506907691250258,3.93262109195779e-05,4.44355573329778e-05,0.000106567677135461,8.31029116238309e-05,0.00480937340571278,0.00323825458078096,0.00142249073184127,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"Herbidospora",2.00821359359782e-05,0,0,0,0,0,0,0,0,0,8.16207299470754e-05,0,0,1.77612795225768e-05,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Herbidospora"
"Herminiimonas",5.02053398399454e-05,8.56127734257951e-05,0.000240266881058653,0.000176316743233845,5.66890745980981e-05,3.77223259586186e-05,2.19149262562731e-05,9.51523071262735e-05,3.95649830117854e-05,0,0.0062762045501409,6.55436848659632e-05,4.44355573329778e-06,2.2201599403221e-05,0,0,0.000310332730658175,1.64767266236441e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herminiimonas"
"Herpetosiphon",0,0.000189571141157118,4.15846524909207e-05,7.836299699282e-05,1.41722686495245e-05,0.000113166977875856,0.000126010825973571,3.17174357087578e-05,3.95649830117854e-05,3.80423411256729e-05,0.000309299608220496,1.31087369731926e-05,2.66613343997867e-05,8.43660777322398e-05,0,0,0.000184400608072249,0,"Bacteria","Chloroflexi","Chloroflexia","Herpetosiphonales","Herpetosiphonaceae","Herpetosiphon"
"Holophaga",2.00821359359782e-05,0,0,0,0.0002503767461416,0.00028291744468964,0.000169840678486117,0.00020299158853605,8.90212117765172e-05,5.23082190478002e-05,0,7.20980533525595e-05,0,2.2201599403221e-05,1.5109620295242e-05,0,0,0,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Holophaga"
"Humibacter",0,0,4.62051694343563e-06,4.89768731205125e-05,0,0,0,2.53739485670063e-05,0,4.75529264070911e-06,0,0,0,0,3.7774050738105e-06,0,4.49757580664022e-06,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Humibacter"
"Hydrobacter",0,0,0,0,0,0,0,2.53739485670063e-05,9.89124575294635e-06,0,0,0,0,2.2201599403221e-05,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Hydrobacter"
"Hydrocarboniphaga",0,0,7.85487880384057e-05,0,2.36204477492075e-05,1.88611629793093e-05,0,3.17174357087578e-05,2.47281143823659e-05,9.98611454548913e-05,0,0,0,0,3.7774050738105e-06,0,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Hydrocarboniphaga"
"Hydrogenispora",0,0,0,0,0,1.25741086528729e-05,0,0,0,0,0,2.62174739463853e-05,8.88711146659557e-06,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Heliobacteriaceae","Hydrogenispora"
"Hydrogenophaga",0,9.78431696294801e-05,6.46872372080988e-05,0.000166521368609742,9.44817909968301e-06,1.25741086528729e-05,0,0,9.89124575294635e-06,1.42658779221273e-05,4.29582789195134e-06,6.55436848659632e-06,3.11048901330845e-05,2.2201599403221e-05,3.7774050738105e-06,5.73226865996756e-06,2.24878790332011e-05,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"Hydrotalea",0,0,0,0,5.19649850482566e-05,0,0,0,0,3.80423411256729e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Hydrotalea"
"Hymenobacter",0,0,0,1.46930619361537e-05,0,0,0,0,9.89124575294635e-06,0,4.29582789195134e-06,0,3.11048901330845e-05,0,3.7774050738105e-06,0,4.94733338730424e-05,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Hymenobacter"
"Hyphomicrobium",0.0028466427689249,0.00294141028698625,0.00188979142986517,0.00185622349126742,0.00296672823730047,0.00176666226572864,0.0028325042186233,0.00216947260247903,0.0020474878708599,0.00222547695585186,0.001765585263592,0.00330995608573114,0.0028127707791775,0.00222460026020274,0.00202468911956243,0.00181139689654975,0.00189797699040217,0.00197171495262941,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"Ilumatobacter",4.01642718719563e-05,0.000134534358240535,0.000115512923585891,0.000132237557425384,0.000222032208842551,0.000113166977875856,0.000104095899717297,7.61218457010188e-05,0.000158259932047142,0.000118882316017728,0.000124579008866589,0.00044569705708855,0.000231064898131485,0.000173172475345124,0.000132209177583367,5.73226865996756e-06,6.74636370996033e-05,5.49224220788137e-06,"Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter"
