"","KO-OElogFC","KO-OElevel","KO-OEp","KO-WTlogFC","KO-WTlevel","KO-WTp","OE-WTlogFC","OE-WTlevel","OE-WTp","KO","OE","WT","phylum","class","order","family","genus","species"
"ASV_1403",-0.51380681972062,"nosig",0.461541978796578,-1.43025988759156,"nosig",0.0267084643381002,-0.91645306787094,"nosig",0.124942616757202,3.53625841906247e-05,6.5557247933771e-05,0.000106840014809944,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_529",0.485586096996506,"nosig",0.266235246812101,-0.508598650689178,"nosig",0.21022427226196,-0.994184747685684,"nosig",0.0174817745679322,0.000200938772325958,0.000176985850622615,0.000304154302292552,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_893",0.31217641705214,"nosig",0.660300215122429,-1.10221044504147,"nosig",0.0978944330410288,-1.41438686209361,"nosig",0.0355905809110817,8.30898676867055e-05,8.04153565357699e-05,0.000182634480620604,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2071",-0.214014824878148,"nosig",0.783993369425588,-1.13547690755389,"nosig",0.114845454537335,-0.921462082675742,"nosig",0.182464035221621,3.12668913789097e-05,4.44941242803379e-05,7.56143418198665e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_976",-0.276138455069141,"nosig",0.621100986983625,-0.305062400671928,"nosig",0.586585814775407,-0.0289239456027864,"nosig",0.95771366446028,0.000105538052234356,0.000156595516483791,0.000134094186364182,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1866",-0.626312596202621,"nosig",0.522666481564739,-2.24727702277925,"nosig",0.0126450428231793,-1.62096442657663,"nosig",0.0542543697606874,1.90165904888117e-05,3.54626065422821e-05,0.000103000234693308,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1408",0.0319283006367492,"nosig",0.971811494239464,-0.736346941136213,"nosig",0.376948557983999,-0.768275241772962,"nosig",0.351123224307594,5.71541967918273e-05,7.71638777266909e-05,0.000106984345188783,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1620",-0.590499113880367,"nosig",0.381581710619557,-1.01038365606792,"nosig",0.127141021984887,-0.419884542187548,"nosig",0.501652866409682,5.94468654028628e-05,0.000110697902078741,0.000124143894716319,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1946",-1.75088942276632,"nosig",0.0500837204674585,-1.82388871965097,"nosig",0.0414561727060952,-0.0729992968846489,"nosig",0.924528940231799,1.94195034582557e-05,8.61025369373581e-05,7.61326265881481e-05,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1959",-0.401426802148835,"nosig",0.624833567815779,-0.473425650452408,"nosig",0.565462151848222,-0.0719988483035726,"nosig",0.926920428531292,2.74398346514718e-05,4.55123538251437e-05,4.00077056018209e-05,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus","Sandaracinus_amylolyticus"
"ASV_2036",0.915138392095112,"nosig",0.254429376507102,-0.154529031752402,"nosig",0.832984059929941,-1.06966742384751,"nosig",0.17438214074056,5.214653460027e-05,3.03848513082164e-05,5.83108882458739e-05,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_101",-0.409761700397893,"nosig",0.287061682322426,-0.0579297675168924,"nosig",0.880825649293158,0.351831932881,"nosig",0.359697146343139,0.00143113055454871,0.00227344584610377,0.00149940612975802,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1460",0.878442187261884,"nosig",0.263103179805823,-0.627436402302216,"nosig",0.348022174892465,-1.5058785895641,"nosig",0.0388496649141738,4.13986292012371e-05,2.50777754301231e-05,6.69390057680891e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_429",-0.210717630586961,"nosig",0.635731754340537,-0.28242679901268,"nosig",0.525654591461701,-0.0717091684257196,"nosig",0.869409557306347,0.000236307784155004,0.000334782392440332,0.00029553691739971,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_579",-0.451808682255522,"nosig",0.242171075498084,0.0153523757971854,"nosig",0.969826064463346,0.467161058052708,"nosig",0.223176496880725,0.000184285839048922,0.000312497207781531,0.000192763248207343,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_488",0.123065774667976,"nosig",0.762863946124661,-0.524066947856645,"nosig",0.179324115413957,-0.647132722524621,"nosig",0.0961615971129224,0.000211174707599038,0.000242754699232408,0.000321828749171975,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1859",-0.580642797264998,"nosig",0.416814244655379,-1.41360885689745,"nosig",0.0330885539198616,-0.832966059632452,"nosig",0.169932080065532,3.24190022815216e-05,6.09423618742968e-05,9.39221543478339e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_373",-0.111241900918815,"nosig",0.74775231698236,-0.304730840095842,"nosig",0.374471357920668,-0.193488939177027,"nosig",0.565635096360755,0.000332941558790951,0.000440449705713312,0.000423410669719895,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1115",0.0952818486490131,"nosig",0.889197836684643,-0.631770855697862,"nosig",0.332408458676097,-0.727052704346875,"nosig",0.261273511468087,7.5345788285244e-05,9.14894075744376e-05,0.000130023961927573,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1133",-0.254757729750104,"nosig",0.660617276522722,-0.560559077282587,"nosig",0.322651746468088,-0.305801347532483,"nosig",0.572904028225224,6.73804891559454e-05,0.000101089431530672,0.000107614227659269,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2418",-0.578450464652145,"nosig",0.53941715818947,-0.438616063013111,"nosig",0.647605608131183,0.139834401639033,"nosig",0.875882476675686,1.93246193493044e-05,3.56639895139362e-05,2.69980427681133e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_773",-0.585530845979201,"nosig",0.228244248193195,-0.0871414640264299,"nosig",0.864326913501489,0.498389381952771,"nosig",0.297379128987957,0.000115026492466093,0.000212605772467518,0.000125181255179596,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1059",-0.596933442105209,"nosig",0.353413415327656,-0.520541759685215,"nosig",0.424092009375907,0.0763916824199936,"nosig",0.900486989596896,6.98213558242874e-05,0.000132722880049471,0.000102685183768514,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_210",-0.148533978902411,"nosig",0.658514239282769,-0.00386849450347757,"nosig",0.990833982814183,0.144665484398933,"nosig",0.665532046645208,0.000626886156797294,0.00086110213126858,0.000663450155528353,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1510",0.395477787833292,"nosig",0.588254618586507,1.86767474134336,"nosig",0.0268816672261148,1.47219695351007,"nosig",0.0865397914621715,7.33521397970312e-05,6.55965626551837e-05,1.78259535858071e-05,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1813",0.873807272019926,"nosig",0.293940293689277,-0.0679158101606992,"nosig",0.929126548286566,-0.941723082180625,"nosig",0.251235356093971,4.20530528811739e-05,2.52441050303186e-05,4.49529116631725e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1459",0.213114440909613,"nosig",0.742880640931185,-0.314081056464047,"nosig",0.616744181383747,-0.527195497373659,"nosig",0.40294507361543,8.13184048516808e-05,8.57636806043408e-05,0.000107691657936546,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_604",-0.537347705397434,"nosig",0.31744803920623,0.423106892647966,"nosig",0.45382184428548,0.9604545980454,"nosig",0.0803907596370507,0.000182039488237124,0.000329295570504376,0.000138443431636361,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1216",-0.510437217485845,"nosig",0.335874305272622,-0.00701350911422768,"nosig",0.990458166162934,0.503423708371617,"nosig",0.338852000831082,9.58223111437593e-05,0.000166737104665958,9.81024022355788e-05,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_110",0.648927344502472,"nosig",0.225504413254823,-0.016477747081704,"nosig",0.975257821162269,-0.665405091584176,"nosig",0.213692143412754,0.00166199699846786,0.00138927480355141,0.00183618209570122,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1781",-0.104110028715692,"nosig",0.837368202850224,-0.195336426685691,"nosig",0.698900164822303,-0.0912263979699988,"nosig",0.853687061352204,0.000133539034716655,0.000171561730820405,0.000156769762246361,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1015",1.08331066629743,"nosig",0.051468445207958,0.0356163651797475,"nosig",0.944626943318649,-1.04769430111768,"nosig",0.0588020004208402,0.000144363079519079,8.55178149118843e-05,0.000151035545444728,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1937",0.146188571470431,"nosig",0.753312008959988,0.176895163422587,"nosig",0.706447902454753,0.0307065919521568,"nosig",0.94766648700344,0.000135283540472326,0.000152178134540818,0.000125434760434448,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2609",0.365320659429463,"nosig",0.677708183248563,-0.115317741972873,"nosig",0.890133426823864,-0.480638401402336,"nosig",0.574776588902952,2.68740637665691e-05,2.53733060734023e-05,3.15031327088733e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_643",-0.0528806077865116,"nosig",0.926475452910046,-0.266858810906452,"nosig",0.640052150221458,-0.21397820311994,"nosig",0.704555497721475,0.000157146284304771,0.000211756285234791,0.00021000127211566,"Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1346",-0.363504326110231,"nosig",0.60909905154188,0.0855605574329018,"nosig",0.907258734895891,0.449064883543132,"nosig",0.527357428152476,7.4340896010389e-05,0.000125991613587845,7.57224638617787e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1733",-0.136605542778008,"nosig",0.825893158959064,-0.40425006423883,"nosig",0.506135584728218,-0.267644521460821,"nosig",0.650978399778436,6.80660190875598e-05,9.11394149705937e-05,9.33465454580821e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2246",-0.654896154205417,"nosig",0.40278604363497,-1.22955022451887,"nosig",0.101359058717096,-0.574654070313451,"nosig",0.403080592964004,2.58633796006778e-05,5.61396776029031e-05,7.11820510596405e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2040",-0.252903400971184,"nosig",0.744190999930591,-1.33109333413538,"nosig",0.0549242690808761,-1.07818993316419,"nosig",0.101190853405764,2.73024009523747e-05,4.04326472335006e-05,7.56487688111142e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1102",-0.0368366704610561,"nosig",0.95169848316799,-0.0404285835933753,"nosig",0.947290300012962,-0.00359191313231927,"nosig",0.9953684439835,0.000163968369229548,0.000203400570965576,0.000170388202922264,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2577",0.36925889314908,"nosig",0.720882605936539,0.120162142843048,"nosig",0.909525301091575,-0.249096750306032,"nosig",0.804589530099808,2.20486954912913e-05,2.02000874379961e-05,2.27428930497803e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_112",-2.01766723492176,"depleted",8.2679690275974e-07,-2.01275070085025,"depleted",8.88937407200557e-07,0.00491653407151151,"nosig",0.989700340559334,0.000436520659049282,0.00208936940945514,0.00178838532115695,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Niastella","Unassigned"
"ASV_1200",-2.41795153673549,"depleted",0.000236276593935487,-1.71038964637811,"nosig",0.0151207399752755,0.70756189035738,"nosig",0.183458628953607,2.2797783568739e-05,0.000166504956258279,8.49539873333768e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Niastella","Unassigned"
"ASV_2008",-1.68305230474224,"nosig",0.0312273272680573,-1.99022466445624,"nosig",0.00936712425109113,-0.307172359713996,"nosig",0.62338766198573,1.80416554746105e-05,8.07107546540068e-05,8.49107152146818e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_2366",-1.39341248041157,"nosig",0.147703254845979,-2.35414267664132,"nosig",0.00784394355714962,-0.960730196229742,"nosig",0.190216968519346,8.88485266648435e-06,3.46972258639757e-05,6.2704067233572e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_247",-2.11725203668598,"depleted",7.59286227905908e-07,-2.38123993449774,"depleted",2.46305507890324e-08,-0.263987897811761,"nosig",0.479210274740722,0.000158465130576849,0.000812451522675257,0.000827897751256887,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Niastella","Unassigned"
"ASV_1446",-1.85166767771107,"nosig",0.00632480656894402,-1.19968667386418,"nosig",0.0927270353606866,0.651981003846889,"nosig",0.273365355588332,3.14375963960255e-05,0.000150744101869781,8.07598905735955e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_1504",-1.57491878581432,"nosig",0.0369753812472601,-1.25383393827086,"nosig",0.105525452422793,0.321084847543453,"nosig",0.629740514471389,2.70703028557667e-05,0.00010453439388451,7.12761223116062e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Niastella","Unassigned"
"ASV_2385",-2.35084124370871,"nosig",0.00772760986371587,-1.58341339180718,"nosig",0.0872456650687715,0.767427851901533,"nosig",0.306575365123729,1.39064600309597e-05,0.00010165928884372,4.90292515397095e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_1506",-1.63438372875033,"depleted",0.00394049589676284,-0.402859622242999,"nosig",0.52215203548989,1.23152410650734,"nosig",0.0221010241173188,5.61534647612306e-05,0.000216557451088888,7.61213655597885e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Unassigned"
"ASV_2821",-0.964818597066089,"nosig",0.36706739267584,-0.734588844211121,"nosig",0.501314806349799,0.230229752854968,"nosig",0.816182954756322,8.8913235377793e-06,2.42719147142433e-05,1.79163316882876e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Terrimonas_aquatica"
"ASV_1597",-1.36828668603246,"nosig",0.0442003407621931,-0.781160941078025,"nosig",0.280226076056629,0.587125744954438,"nosig",0.341939703741634,3.23176473012754e-05,0.000105597238675161,5.76730028335347e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","Unassigned"
"ASV_2444",-1.37822121969751,"nosig",0.161254852566683,-1.7636013248229,"nosig",0.0657890827349895,-0.38538010512539,"nosig",0.632883524366099,9.22466675891333e-06,3.57044695515097e-05,4.04417738743199e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_2364",-3.9195953697752,"depleted",0.000612369639742837,-3.54213352758488,"nosig",0.00245751340051939,0.377461842190315,"nosig",0.625740672951224,0,5.46916868688761e-05,3.59204179477826e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga","Unassigned"
"ASV_1660",-1.33767241708001,"nosig",0.0740675681400826,-1.5726352877068,"nosig",0.0328982646418932,-0.234962870626788,"nosig",0.706429060071081,2.28861968063954e-05,7.54519018553378e-05,7.5879480750924e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Lacibacter","Unassigned"
"ASV_970",-2.52687555675997,"depleted",0.000120176107178572,-2.13206561363895,"depleted",0.00163012345567462,0.394809943121024,"nosig",0.454782948080412,2.84480409836917e-05,0.000212339224204754,0.000133291504999568,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_2433",-2.10817487812646,"nosig",0.0107937900592015,-0.980871432875086,"nosig",0.274037022799224,1.12730344525138,"nosig",0.1290431111399,1.84175482858904e-05,0.000111938730073864,4.0295270912525e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_2241",-1.68629560033749,"nosig",0.0364343386379365,-0.630791354660604,"nosig",0.476955339316152,1.05550424567688,"nosig",0.154597170354795,1.83163031613643e-05,8.05625421850737e-05,3.13687429044562e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned"
"ASV_2358",-1.15263672045275,"nosig",0.223759114407142,-2.00955055065202,"nosig",0.0240850660609342,-0.856913830199272,"nosig",0.272417425896122,1.36345098893179e-05,3.96969992001012e-05,6.72368416881864e-05,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Unassigned","Unassigned","Unassigned"
"ASV_121",-0.496591369591934,"nosig",0.0908679062890871,-0.0672387860076283,"nosig",0.821328426312036,0.429352583584306,"nosig",0.141730478676335,0.000971482923806152,0.00167489486372054,0.00104502782459548,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1970",-1.0026667650376,"nosig",0.190420326548719,-0.8144495953889,"nosig",0.299754544081857,0.188217169648703,"nosig",0.783971346249638,2.2131097126471e-05,6.05489372292816e-05,4.48099455639738e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
